level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
33818,58811,,5,the app is very good and really helps 💙 thanks elsa,the app be very good and really help 💙 thanks elsa,the app is very good and really helps💙 thanks elsa,en,0.9797500371932983
33819,58812,,5,"This application is very useful for everyone, thank you Elsa","this application be very useful for everyone, thank you elsa","This application is very useful for everyone, thank you Elsa",en,0.9052838087081909
33820,58813,,5,"good I think, to add to the way","good i think, to add to the way","good I think, to add to the way",en,0.8162964582443237
33821,58814,,5,"This application is very good I like this application, thank you elsa 😁","this application be very good i like this application, thank you elsa 😁","This application is very good I like this application, thank you elsa😁",en,0.9159897565841675
33822,58815,,4,Baggus But EMG is paid. wkwk,baggus but emg be paid. wkwk,Bagguuusssss But EMG is paid. wkwk,en,0.8781965374946594
33823,58816,,5,Inshaa Allah I can speak English smoothly,inshaa allah i can speak english smoothly,Inshaa Allah I can speak English smoothly,en,0.8287106156349182
33824,58817,,5,"This application is very good, this is the first time I found this, hopefully it's useful","this application be very good, this be the first time i find this, hopefully it be useful","This application is very good, this is the first time I found this, hopefully it's useful",en,0.8787057399749756
33825,58818,,5,Steady nisa learning english,steady nisa learn english,Steady nisa learning english,en,0.6264054775238037
33826,58819,,5,the point is really good to study in this application,the point be really good to study in this application,the point is really good to study in this application,en,0.9607206583023071
33827,58820,,4,good but have to buy premium,good but have to buy premium,good but have to buy premium,en,0.9972976446151733
33829,58822,,4,Elsa is very helpful in testing the pronunciation of British B for those who are afraid of being wrong,elsa be very helpful in test the pronunciation of british b for those who be afraid of be wrong,Elsa is very helpful in testing the pronunciation of British B for those who are afraid of being wrong,en,0.9363527894020081
33830,58823,,5,Self -quarantine is useful with this application 🤗 thank owner,self -quarantine be useful with this application 🤗 thank owner,Self -quarantine is useful with this application 🤗 thank owner,en,0.7908267974853516
33831,58824,,5,"Gelokk, the application is really recommended to study compared to the AWOWKOWKKWK school","gelokk, the application be really recommend to study compare to the awowkowkkwk school","Gelokk, the application is really recommended to study compared to the AWOWKOWKKWK school",en,0.9039329290390015
33832,58825,,5,"Masya Allah .. the application is good, just recommended!","masya allah. the application be good, just recommended!","Masya Allah .. the application is good, just recommended!",en,0.7768320441246033
33833,58826,,3,"Have to pay, if not a day can only be 5 lessons ☹️","have to pay, if not a day can only be 5 lesson ☹","Have to pay, if not a day can only be 5 lessons ☹️",en,0.8862625360488892
33834,58827,,5,"money, too much has to pay","money, too much have to pay","money, too much has to pay",en,0.9982423782348633
33835,58828,,5,Apk that is amazing to help,apk that be amaze to help,Apk that is amazing to help,en,0.9472641944885254
33836,58829,,4,"ok I like it, but this is the point that it is paid if you want it's free, yes, a day of work 1 about just waiting for tomorrow again, he continued","ok i like it, but this be the point that it be pay if you want it be free, yes, a day of work 1 about just wait for tomorrow again, he continue","ok I like it, but this is the point that it is paid if you want it's free, yes, a day of work 1 about just waiting for tomorrow again, he continued",en,0.9423955082893372
33837,58830,,4,I just downloaded this English learning apk and I like it,i just download this english learning apk and i like it,I just downloaded this English learning apk and I like it,en,0.9162096381187439
33838,58831,,3,still learning from zero ... so I still don't understand a lot.,still learn from zero. so i still do not understand a lot.,still learning from zero ... so I still don't understand a lot.,en,0.9520507454872131
33839,58832,,3,"very helpful, but must be paid first","very helpful, but must be pay first","very helpful, but must be paid first",en,0.9922091960906982
33840,58833,,5,The application is good and very helpful,the application be good and very helpful,The application is good and very helpful,en,0.9628154635429382
33841,58835,,5,nice because I can smoothly English,nice because i can smoothly english,nice because I can smoothly English,en,0.8646155595779419
33842,58836,,5,very good but paid hiks,very good but pay hiks,very good but paid hiks,en,0.9963235259056091
33843,58837,,5,Smart Ways to Learn English,smart way to learn english,Smart Ways to Learn English,en,0.783990204334259
33844,58838,,1,Exited to download this apk because watching Nessie. I think it's free to be paid: '),exit to download this apk because watch nessie. i think it be free to be pay,Exited to download this apk because watching Nessie. I think it's free to be paid: '),en,0.9092874526977539
33845,58839,,5,"Anyway, the best la for this apk.,","anyway, the best la for this apk. ,","Anyway, the best la for this apk.,",en,0.7790020108222961
33846,58840,,1,"Can't use it, you have to buy the pro hmm, it's useless to download","cannot use it, you have to buy the pro hmm, it be useless to download","Can't use it, you have to buy the pro hmm, it's useless to download",en,0.9715918898582458
33847,58841,,5,Just donwlod but not yet opened the application,just donwlod but not yet open the application,Just donwlod but not yet opened the application,en,0.9109625816345215
33848,58842,,5,"Alhamdulillah, a little bit more smooth","alhamdulillah, a little bit more smooth","Alhamdulillah, a little bit more smooth",en,0.7256990075111389
33849,58843,,5,This point is very helpful for tires gat 🥳 🥰,this point be very helpful for tire gat 🥳 🥰,This point is very helpful for tires gat🥳🥰,en,0.9039918184280396
33850,58844,,4,The application is bgs but must wait 24 hours a new time,the application be bgs but must wait 24 hour a new time,The application is bgs but must wait 24 hours a new time,en,0.8874194025993347
33851,58845,,5,"very helpful, but someone has to pay 😢","very helpful, but someone have to pay 😢","very helpful, but someone has to pay 😢",en,0.9983074069023132
33852,58846,,5,"great, very helpful for beginners","great, very helpful for beginner","great, very helpful for beginners",en,0.9638506770133972
33853,58847,,5,I just installed this APK and liked to learn English.,i just instal this apk and like to learn english.,I just installed this APK and liked to learn English.,en,0.9453834891319275
33854,58848,,5,"still trying the free version, good","still try the free version, good","still trying the free version, good",en,0.9072455763816833
33855,58849,,5,Really good. Feeling like I have private English tutors. While there is an Elsa Pro Lifetime promo directly.,really good. feeling like i have private english tutors. while there be an elsa pro lifetime promo directly.,Really good. Feeling like I have private English tutors. While there is an Elsa Pro Lifetime promo directly.,en,0.9011254906654358
33856,58850,,4,"Bari uses, hopefully it's useful to love 4 stars first","bari uses, hopefully it be useful to love 4 star first","Bari uses, hopefully it's useful to love 4 stars first",en,0.7562572956085205
33857,58851,,5,"good apk, must download this mah","good apk, must download this mah","good apk, must download this mah",en,0.9091852903366089
33858,58852,,5,Very helpful for my accent to speak,very helpful for my accent to speak,Very helpful for my accent to speak,en,0.9911523461341858
33859,58853,,5,This is very good but I don't know how to pay it,this be very good but i do not know how to pay it,This is very good but I don't know how to pay it,en,0.9791404604911804
33860,58854,,1,"back my money, I don't open ""like this instead of being cut in 220, sad, know yourself now the money is difficult to cuiihh","back my money, i do not open ""like this instead of be cut in 220, sad, know yourself now the money be difficult to cuiihh","back my money, I don't open ""like this instead of being cut in 220, sad, know yourself now the money is difficult to cuiihh",en,0.8569797873497009
33861,58855,,1,"Don't download this application, not functioning.","do not download this application, not functioning.","Don't download this application, not functioning.",en,0.7991964221000671
33862,58856,,5,"Very helpful, certainly useful 🥰 💖","very helpful, certainly useful 🥰 💖","Very helpful, certainly useful🥰💖",en,0.9853270649909973
33863,58857,,5,cool very helpful ...,cool very helpful.,cool very helpful ...,en,0.9925072193145752
33864,58858,,5,Can't say cool word betcription,cannot say cool word betcription,Can't say cool word betttcription,en,0.7350436449050903
33865,58859,,5,It's cool. The ai is cool. Thanks for this app,it be cool. the ai be cool. thanks for this app,It's cool. The ai is cool. Thanks for this app,en,0.8657251000404358
33866,58860,,5,bagus s banget ... can be invited to chat with omaga,bagus s banget. can be invite to chat with omaga,baguuuuus sss bangeeeetttt ... can be invited to chat with omagaaaa,en,0.5433468818664551
33867,58862,,4,"Just try, hopefully more enthusiastic to learn speak up 😙","just try, hopefully more enthusiastic to learn speak up 😙","Just try, hopefully more enthusiastic to learn speak up😙",en,0.9698182344436646
33868,58863,,1,"He said free each day, but only once the freeness.","he say free each day, but only once the freeness.","He said free each day, but only once the freeness.",en,0.9434552788734436
33869,58864,,5,If pro give free ... this is very useful,if pro give free. this be very useful,If pro give free ... this is very useful,en,0.8082720041275024
33870,58865,,4,Download this application because watching youtubnya Mas Syarif Zapata,download this application because watch youtubnya ma syarif zapata,Download this application because watching youtubnya Mas Syarif Zapata,en,0.5624473094940186
33871,58866,,5,the application is really good and also exciting,the application be really good and also excite,the application is really good and also exciting,en,0.9876348972320557
33872,58867,,5,"Incredible, but can you not pay? 🤭","incredible, but can you not pay? 🤭","Incredible, but can you not pay? 🤭",en,0.9601171612739563
33873,58868,,3,His voice is often not detected,his voice be often not detect,His voice is often not detected,en,0.998528003692627
33874,58869,,5,It's enough to help me to learn from the start. recommended for beginners like me,it be enough to help me to learn from the start. recommend for beginner like me,It's enough to help me to learn from the start. recommended for beginners like me,en,0.9429153203964233
33875,58870,,5,good who want to learn this bole,good who want to learn this bole,good who want to learn this bole,en,0.9795196652412415
33876,58871,,5,Wuih is very solid for independent learning with Elsa Speak English,wuih be very solid for independent learn with elsa speak english,Wuiiihhh is very solid for independent learning with Elsa Speak English,en,0.9468534588813782
33877,58872,,5,good for hearing loss,good for hear loss,good for hearing loss,en,0.9737385511398315
33878,58873,,5,Mandatory to download this application is very helpful,mandatory to download this application be very helpful,Mandatory to download this application is very helpful,en,0.9030663371086121
33879,58874,,5,Cool ... can practice accent,cool. can practice accent,Cool ... can practice accent,en,0.9115490317344666
33880,58875,,5,"wow, the teaching is cool","wow, the teaching be cool","wow, the teaching is cool",en,0.7745508551597595
33881,58876,,5,I hope my English will be more fluent,i hope my english will be more fluent,I hope my English will be more fluent,en,0.7678565382957458
33882,58877,,4,"just give 4, if everything is free new","just give 4, if everything be free new","just give 4, if everything is free new",en,0.6362207531929016
33883,58878,,5,suitable for learning grammar,suitable for learn grammar,suitable for learning grammar,en,0.8619599342346191
33884,58879,,5,very useful for beginners. Thank you,very useful for beginners. thank you,very useful for beginners. Thank you,en,0.9420862793922424
33885,58880,,3,I thought this was free to pay,i think this be free to pay,I thought this was free to pay,en,0.9762970805168152
33886,58881,,2,apl ny is good ... for beginners,apl ny be good. for beginner,apl ny is good ... for beginners,en,0.6941231489181519
33887,58882,,3,good but if you want to be more paid,good but if you want to be more paid,good but if you want to be more paid,en,0.9777137041091919
33888,58883,,5,cool can learn a few minutes,cool can learn a few minute,cool can learn a few minutes,en,0.9770392775535583
33889,58884,,5,reading exercises correctly,reading exercise correctly,reading exercises correctly,en,0.798433780670166
33890,58885,,4,"Alhamdulillah, good, hopefully you can quickly 😍","alhamdulillah, good, hopefully you can quickly 😍","Alhamdulillah, good, hopefully you can quickly 😍",en,0.918283998966217
33891,58886,,5,"Anyway, if I can give 10 stars I give 10","anyway, if i can give 10 star i give 10","Anyway, if I can give 10 stars I give 10",en,0.8365830183029175
33892,58887,,5,the game is good 👍 😍 😊 but pay from Telkomsel Ekadame receives,the game be good 👍 😍 😊 but pay from telkomsel ekadame receives,the game is good 👍😍😊 but pay from Telkomsel Ekadame receives,en,0.9261596202850342
33893,58888,,5,very helpful in launching English,very helpful in launch english,very helpful in launching English,en,0.974449098110199
33894,58889,,5,I always give a good rating to the educational application,i always give a good rating to the educational application,I always give a good rating to the educational application,en,0.9484853744506836
33895,58890,,5,training the tongue used to English,train the tongue use to english,training the tongue used to English,en,0.7759997844696045
33896,58892,,5,Very helpful even with a free/limited account. Thank you Elsa,very helpful even with a free/limited account. thank you elsa,Very helpful even with a free/limited account. Thank you Elsa,en,0.9642985463142395
33897,58893,,5,Very helpful in improving the oelafalan,very helpful in improve the oelafalan,Very helpful in improving the oelafalan,en,0.9229317903518677
33898,58894,,5,a lot of subject matter.,a lot of subject matter.,a lot of subject matter.,en,0.9402997493743896
33899,58895,,5,"This application is really good, very useful","this application be really good, very useful","This application is really good, very useful",en,0.9618056416511536
33900,58897,,5,really good but unfortunately the free is only 7 days huhu,really good but unfortunately the free be only 7 day huhu,really good but unfortunately the free is only 7 days huhu,en,0.9290521740913391
33901,58898,,5,correct 2 helps me to improve pronunciation,correct 2 help me to improve pronunciation,correct 2 helps me to improve pronunciation,en,0.7186357975006104
33902,58899,,5,Hopefully there will be more free practice.,hopefully there will be more free practice.,Hopefully there will be more free practice.,en,0.9033160209655762
33903,58900,,5,Great very helpful,great very helpful,Great very helpful,en,0.9816575050354004
33904,58901,,4,The apk is very useful,the apk be very useful,The apk is very useful,en,0.8534996509552002
33905,58902,,3,Reasonable. Unfortunately Limited,reasonable. unfortunately limit,Reasonable. Unfortunately Limited,en,0.9233152270317078
33906,58903,,5,"Syabru uses this app, so far it is very good","syabru use this app, so far it be very good","Syabru uses this app, so far it is very good",en,0.6587578058242798
33907,58904,,5,Good and very helpful,good and very helpful,Good and very helpful,en,0.9914782047271729
33908,58905,,4,"pretty good until now, checked even more inside","pretty good until now, check even more inside","pretty good until now, checked even more inside",en,0.9464488625526428
33909,58906,,5,to learn this application is very good,to learn this application be very good,to learn this application is very good,en,0.9752150177955627
33910,58907,,5,Because this application is very good and very good 👍🏻 👍🏻,because this application be very good and very good 👍 👍,Because this application is very good and very good 👍🏻👍🏻,en,0.9817565679550171
33911,58908,,5,I am very happy to study with this application,i be very happy to study with this application,I am very happy to study with this application,en,0.9761282801628113
33912,58909,,4,"like Aj, hopefully it can continue to be free","like aj, hopefully it can continue to be free","like Aj, hopefully it can continue to be free",en,0.9058418273925781
33913,58910,,5,Very good for learning,very good for learn,Very good for learning,en,0.9939248561859131
33914,58911,,5,"Ok, British training Elsa is satisfying for those of you who want to study proficiently.","ok, british training elsa be satisfy for those of you who want to study proficiently.","Ok, British training Elsa is satisfying for those of you who want to study proficiently.",en,0.9490483999252319
33915,58912,,5,Bgus to learn pronunciation,bgus to learn pronunciation,Bgus to learn pronunciation,en,0.7519715428352356
33916,58913,,4,pretty good it's just prepaid,pretty good it be just prepay,pretty good it's just prepaid,en,0.8920780420303345
33917,58914,,4,4 Star first if it really helped me give a 5 star,4 star first if it really help me give a 5 star,4 Star first if it really helped me give a 5 star,en,0.8224671483039856
33918,58915,,5,"really good, you like to download 👍","really good, you like to download 👍","really good, you like to download 👍",en,0.9829230904579163
33919,58916,,4,good cman if you can free it,good cman if you can free it,good cman if you can free it,en,0.6781820058822632
33920,58917,,5,Very helpful and good,very helpful and good,Very helpful and good,en,0.9914782047271729
33921,58918,,5,Too good.,too good.,Too good.,en,0.9815835952758789
33922,58919,,5,Cool bget for beginners to practice pronoun,cool bget for beginner to practice pronoun,Cool bget for beginners to practice pronoun,en,0.8475558757781982
33923,58920,,5,really helps me confident,really help me confident,really helps me confident,en,0.9398665428161621
33924,58921,,1,"Elsa I have shouted 2 but still can't detect my voice,","elsa i have shout 2 but still cannot detect my voice,","Elsa I have shouted ² but still can't detect my voice,",en,0.9608350396156311
33925,58922,,4,"Not bad .... this is the first time I tried, God willing, we will add the stars","not bad. this be the first time i tried, god willing, we will add the star","Not bad .... this is the first time I tried, God willing, we will add the stars",en,0.5983043313026428
33926,58923,,5,"easy to understand, and applied","easy to understand, and apply","easy to understand, and applied",en,0.8810669183731079
33927,58924,,3,"The application is very good, I'm so happy 😇 😇 😁","the application be very good, i be so happy 😇 😇 😁","The application is very good, I'm so happy 😇😇😁",en,0.8267073631286621
33928,58925,,5,"Very cool, for Improve English skills for beginners","very cool, for improve english skill for beginner","Very cool, for Improve English skills for beginners",en,0.9475850462913513
33929,58926,,4,"The application is just exciting, the price is rather expensive","the application be just exciting, the price be rather expensive","The application is just exciting, the price is rather expensive",en,0.9242886900901794
33930,58927,,1,"He said on the free IG your mouth crocodile, apparently paying expensive again basic abal2 looking for money","he say on the free ig your mouth crocodile, apparently pay expensive again basic abal2 look for money","He said on the free IG your mouth crocodile, apparently paying expensive again basic abal2 looking for money",en,0.9246184825897217
33931,58928,,5,"I swear it's useful, if you don't download regret","i swear it be useful, if you do not download regret","I swear it's useful, if you don't download regret",en,0.6158986687660217
33932,58929,,5,Good apk for learning,good apk for learn,Good apk for learning,en,0.9357336163520813
33933,58930,,5,Great cool this apk,great cool this apk,Great cool this apk,en,0.7767032384872437
33935,58932,,5,I like me here in the city and taller and you wake up 😍 😗 😛 😗 😛,i like me here in the city and taller and you wake up 😍 😗 😛 😗 😛,I like me here in the city and taller and you wake up 😍😗😛😗😛,en,0.9055930972099304
33936,58933,,5,Goodla Learning for Beginners Suitable,goodla learn for beginner suitable,Goodlaaa Learning for Beginners Suitable,en,0.8316192030906677
33937,58934,,5,"I swear, apk is really good","i swear, apk be really good","I swear, apk is really good",en,0.9746149182319641
33938,58935,,5,"I will just try but this is very interesting, so I give 5 stars","i will just try but this be very interesting, so i give 5 star","I will just try but this is very interesting, so I give 5 stars",en,0.9336245656013489
33939,58936,,5,The application is good and fun,the application be good and fun,The application is good and fun,en,0.8587167859077454
33940,58937,,5,This is very cool to study,this be very cool to study,This is very cool to study,en,0.977012574672699
33941,58938,,5,educate and easy to use,educate and easy to use,educate and easy to use,en,0.9534744620323181
33942,58939,,5,Great for me to learn foreign languages,great for me to learn foreign language,Great for me to learn foreign languages,en,0.9196957945823669
33943,58940,,5,Cool ... Can you know the progress of learning tks,cool. can you know the progress of learn tks,Cool ... Can you know the progress of learning tks,en,0.9453489780426025
33944,58941,,5,very helping me in learning,very help me in learn,very helping me in learning,en,0.992389976978302
33945,58943,,5,"very exciting, here after watching one percent","very exciting, here after watch one percent","very exciting, here after watching one percent",en,0.9787444472312927
33946,58944,,5,Very easy for beginners,very easy for beginner,Very easy for beginners,en,0.9588330984115601
33947,58945,,5,great yes,great yes,great yes,en,0.669460654258728
33948,58946,,5,Download this because of Bang Radit 😁,download this because of bang radit 😁,Download this because of Bang Radit 😁,en,0.83121258020401
33949,58947,,4,This application is really good for learning pronunciation,this application be really good for learn pronunciation,This application is really good for learning pronunciation,en,0.9300588965415955
33950,58948,,4,Who downloads this application because of capslock 🤣,who download this application because of capslock 🤣,Who downloads this application because of capslock 🤣,en,0.8803114295005798
33952,58950,,5,gradual increase,gradual increase,gradual increase,en,0.8369540572166443
33953,58951,,5,It is suitable for those who want to learn speaking with vocabulary. Love bgt,it be suitable for those who want to learn speak with vocabulary. love bgt,It is suitable for those who want to learn speaking with vocabulary. Love bgttt,en,0.9723280668258667
33954,58952,,2,This is paid and limited,this be pay and limited,This is paid and limited,en,0.9543483257293701
33955,58954,,5,help me to learn self -taught,help me to learn self -taught,help me to learn self -taught,en,0.8585110306739807
33956,58955,,5,really good apk,really good apk,really good apk,en,0.9915330410003662
33957,58956,,5,This apk is very helpful,this apk be very helpful,This apk is very helpful,en,0.9452248811721802
33958,58957,,5,hello guys apk this is really cool,hello guy apk this be really cool,hello guys apk this is really cool,en,0.8869383931159973
33959,58958,,4,really good for learning,really good for learn,really good for learning,en,0.9908977746963501
33960,58959,,2,very suitable for beginners,very suitable for beginner,very suitable for beginners,en,0.969867467880249
33961,58960,,4,It's good. But paid 😅,it be good. but pay 😅,It's good. But paid 😅,en,0.9723249673843384
33962,58961,,5,good application for learning,good application for learn,good application for learning,en,0.9314031600952148
33963,58962,,3,Not bad for the first day wearing,not bad for the first day wear,Not bad for the first day wearing,en,0.9341983199119568
33964,58963,,4,I think it's free to pay,i think it be free to pay,I think it's free to pay,en,0.9816937446594238
33965,58964,,5,The application is really cool,the application be really cool,The application is really cool,en,0.9339990615844727
33966,58965,,5,"Thank you Elsa, my new user immediately fell in love with this application","thank you elsa, my new user immediately fell in love with this application","Thank you Elsa, my new user immediately fell in love with this application",en,0.9603308439254761
33967,58966,,5,Bismillahirrahmanirrahim may be useful for learning 🙏,bismillahirrahmanirrahim may be useful for learn 🙏,Bismillahirrahmanirrahim may be useful for learning 🙏,en,0.5474090576171875
33968,58968,,5,"Very good, can be helped","very good, can be help","Very good, can be helped",en,0.979739248752594
33969,58969,,5,Cool-baanget ... even though I'm a beginner.,cool-baanget. even though i be a beginner.,Cool-baanget ... even though I'm a beginner.,en,0.7846186757087708
33970,58973,,5,the application is very cool,the application be very cool,the application is very cool,en,0.9433649778366089
33971,58974,,5,Make it easier to study English,make it easy to study english,Make it easier to study English,en,0.8739458322525024
33972,58975,,5,Hopefully the application has no obstacles,hopefully the application have no obstacle,Hopefully the application has no obstacles,en,0.9589418172836304
33974,58978,,5,"So far it's good, there are no obstacles.","so far it be good, there be no obstacles.","So far it's good, there are no obstacles.",en,0.6483417749404907
33975,58979,,5,Very understandable,very understandable,Very understandable,en,0.9479470252990723
33976,58980,,5,really good to download,really good to download,really good to download,en,0.9881700873374939
33977,58981,,5,This is really good application !!! Really recommended,this be really good application! really recommend,This is really good application !!! Really recommended,en,0.9579756855964661
33978,58982,,3,still my beginner so you really help me add more stars,still my beginner so you really help me add more star,still my beginner so you really help me add more stars,en,0.8969993591308594
33979,58983,,5,Very Inspiration Very Good,very inspiration very good,Very Inspiration Very Good,en,0.9923218488693237
33980,58984,,5,"I really like it, even though I don't know the meaning","i really like it, even though i do not know the meaning","I really like it, even though I don't know the meaning",en,0.9893904328346252
33981,58985,,5,interesting and worth a try,interesting and worth a try,interesting and worth a try,en,0.9663122892379761
33982,58986,,5,For beginners is very helpful,for beginner be very helpful,For beginners is very helpful,en,0.9475150108337402
33983,58988,,5,The application is good for learning,the application be good for learn,The application is good for learning,en,0.8974106311798096
33984,58989,,1,failed to speaking .. the feeling is right. But it continues to be wrong,fail to speaking. the feeling be right. but it continue to be wrong,failed to speaking .. the feeling is right. But it continues to be wrong,en,0.9633438587188721
33986,58992,,5,"steady, to hone reason and confidence","steady, to hone reason and confidence","steady, to hone reason and confidence",en,0.8872238397598267
33987,58993,,5,The application is very helpful for beginners ..,the application be very helpful for beginners.,The application is very helpful for beginners ..,en,0.9491893649101257
33988,58994,,5,"exciting to learn, especially the ai","excite to learn, especially the ai","exciting to learn, especially the ai",en,0.902918815612793
33989,58995,,5,just tried the apk and very helpful,just try the apk and very helpful,just tried the apk and very helpful,en,0.988675594329834
33990,58996,,5,the apk is really good,the apk be really good,the apk is really good,en,0.9683154225349426
33991,58997,,5,"Hopefully I can understand English, thank you.","hopefully i can understand english, thank you.","Hopefully I can understand English, thank you.",en,0.9639430046081543
33992,58998,,5,Very helpful to learn,very helpful to learn,Very helpful to learn,en,0.9924803376197815
33993,58999,,5,Never regret installing this app. Very useful 👍 👍 👍,never regret instal this app. very useful 👍 👍 👍,Never regret installing this app. Very useful 👍👍👍,en,0.7898037433624268
33995,59002,,5,very good application for beginners like me,very good application for beginner like me,very good application for beginners like me,en,0.9626525640487671
33996,59003,,4,there is a free one who pays too,there be a free one who pay too,there is a free one who pays too,en,0.9226463437080383
33997,59004,,5,good application but pay,good application but pay,good application but pay,en,0.9716611504554749
33998,59005,,5,or what do you want to comment. What is clear is this good application,or what do you want to comment. what be clear be this good application,or what do you want to comment. What is clear is this good application,en,0.906591534614563
33999,59006,,5,"Very good, thank you Elsa.","very good, thank you elsa.","Very good, thank you Elsa.",en,0.768034815788269
34000,59007,,4,good for children my age,good for child my age,good for children my age,en,0.9218299388885498
34001,59009,,5,the lesson is exciting and many games 🫸 🫷,the lesson be excite and many game 🫸 🫷,the lesson is exciting and many games🫸🫷,en,0.9364420175552368
34002,59010,,4,very helpful for the app,very helpful for the app,very helpful for the app,en,0.9829293489456177
34003,59011,,5,"Until the moment this is good, smga mate high school app. Thank you elsa","until the moment this be good, smga mate high school app. thank you elsa","Until the moment this is good, smga mate high school app. Thank u elsa",en,0.793495237827301
34004,59012,,5,good like because I can smooth,good like because i can smooth,good like because I can smooth,en,0.9417941570281982
34005,59013,,5,very helpful for my pronunciation correctly,very helpful for my pronunciation correctly,very helpful for my pronunciation correctly,en,0.8673979640007019
34006,59014,,5,This is an application that really helps The Best 😍,this be an application that really help the best 😍,This is an application that really helps The Best😍,en,0.9572608470916748
34007,59015,,5,really like this application ..,really like this application.,really like this application ..,en,0.9793232679367065
34008,59016,,5,good can learn better,good can learn good,good can learn better,en,0.9487241506576538
34009,59017,,5,Very good for the beginning,very good for the beginning,Very good for the beginning,en,0.967953622341156
34010,59018,,5,very good and very useful,very good and very useful,very good and very useful,en,0.9951673150062561
34011,59019,,5,"Cool, good, and fun application","cool, good, and fun application","Cool, good, and fun application",en,0.9400777220726013
34012,59021,,5,"Thank you, very helpful","thank you, very helpful","Thank you, very helpful",en,0.9750335812568665
34013,59022,,5,very useful and exciting,very useful and excite,very useful and exciting,en,0.9689534902572632
34014,59023,,3,There are many bugs :(,there be many bug,There are many bugs :(,en,0.9501105546951294
34015,59024,,5,"noted.,., Recommended for friends., Very helpful","noted. , . , recommend for friends. , very helpful","noted.,., Recommended for friends., Very helpful",en,0.9783536195755005
34016,59025,,5,I don't know what this is good or not but yauda,i do not know what this be good or not but yauda,I don't know what this is good or not but yauda,en,0.8661044239997864
34017,59026,,2,Elsa really trains us well,elsa really train u well,Elsa really trains us well,en,0.9817786812782288
34018,59027,,5,I like it. but I don't know how to subscribe,i like it. but i do not know how to subscribe,I like it. but I don't know how to subscribe,en,0.9717725515365601
34019,59028,,4,"really like it, the apk is really fun","really like it, the apk be really fun","really like it, the apk is really fun",en,0.9887822270393372
34020,59029,,1,My balance has been cut off why the account status is still free?,my balance have be cut off why the account status be still free?,My balance has been cut off why the account status is still free?,en,0.9007977843284607
34021,59031,,1,"very helpful, thank you","very helpful, thank you","very helpful, thank you",en,0.9794554710388184
34022,59032,,5,"Thanks, very helpful","thanks, very helpful","Thanks, very helpful",en,0.9739629626274109
34023,59033,,5,really good apk 🥰,really good apk 🥰,really good apk 🥰,en,0.9870418906211853
34024,59034,,5,First exercise smoothly,first exercise smoothly,First exercise smoothly,en,0.9115991592407227
34025,59036,,5,for the initial stage fun,for the initial stage fun,for the initial stage fun,en,0.8628050684928894
34026,59037,,5,really good application,really good application,really good application,en,0.9789343476295471
34027,59038,,5,thanks for me smoothly so 🥰,thanks for me smoothly so 🥰,thanks for me smoothly so 🥰,en,0.8497253060340881
34028,59039,,5,The apk is very helpful,the apk be very helpful,The apk is very helpful,en,0.9455052614212036
34029,59040,,5,cool after preacher !!!,cool after preacher!,cool after preacher !!!,en,0.9090911746025085
34030,59041,,5,helps very very helpful ..,help very very helpful.,helps very very helpful ..,en,0.9985038042068481
34031,59043,,5,Love to learn to use this application,love to learn to use this application,Love to learn to use this application,en,0.9026190638542175
34032,59044,,5,very helpful in spelling,very helpful in spell,very helpful in spelling,en,0.9748437404632568
34033,59045,,5,cool bangt this application,cool bangt this application,cool bangt this application,en,0.5859577059745789
34034,59046,,1,happy to know this application is very grateful to be able to help,happy to know this application be very grateful to be able to help,happy to know this application is very grateful to be able to help,en,0.9712466597557068
34035,59047,,5,so far quite interesting,so far quite interesting,so far quite interesting,en,0.9063158631324768
34036,59049,,4,"Learning, hopefully the better","learning, hopefully the good","Learning, hopefully the better",en,0.9500489830970764
34037,59052,,5,good dear paid 😭,good dear pay 😭,good dear paid 😭,en,0.7947805523872375
34038,59053,,5,Exciting the learning given,excite the learning give,Exciting the learning given,en,0.9294552803039551
34039,59054,,5,really good makes me smart,really good make me smart,really good makes me smart,en,0.9538170695304871
34040,59056,,5,cool but unfortunately paid,cool but unfortunately pay,cool but unfortunately paid,en,0.9732421040534973
34041,59057,,5,"This is the best apk, I really like it","this be the best apk, i really like it","This is the best apk, I really like it",en,0.9272698163986206
34042,59058,,5,pretty cool and useful,pretty cool and useful,pretty cool and useful,en,0.8140641450881958
34043,59061,,5,Yaw. Hopefully consistent in learning,yaw. hopefully consistent in learn,Yaw. Hopefully consistent in learning,en,0.9193897247314453
34044,59062,,5,"The word ""wish"" is very difficult for Indonesia","the word ""wish"" be very difficult for indonesia","The word ""wish"" is very difficult for Indonesia",en,0.9438045620918274
34045,59063,,5,very fun using this application 😻,very fun use this application 😻,very fun using this application😻,en,0.9299675226211548
34046,59064,,5,good for talking partners,good for talk partner,good for talking partners,en,0.9889688491821289
34047,59065,,5,Very good application ... 👍,very good application. 👍,Very good application ... 👍,en,0.973845362663269
34048,59066,,5,APK NY is very helpful for beginners,apk ny be very helpful for beginner,APK NY is very helpful for beginners,en,0.916131854057312
34049,59067,,5,"Good, I learned a lot :)","good, i learn a lot","Good, I learned a lot :)",en,0.9241757392883301
34050,59069,,4,It's very good to help you,it be very good to help you,It's very good to help you,en,0.9892004728317261
