level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
31290,54030,,5,A very wonderful dish that teaches you English,a very wonderful dish that teach you english,A very wonderful dish that teaches you English,en,0.9710633158683777
31291,54031,,2,He requests to pay constantly,he request to pay constantly,He requests to pay constantly,en,0.9946438074111938
31292,54032,,5,"Wow, I like this, they hand over this beautiful program","wow, i like this, they hand over this beautiful program","Wow, I like this, they hand over this beautiful program",en,0.8994765877723694
31293,54035,,5,"Very beautiful, by God, I loved very","very beautiful, by god, i love very","Very beautiful, by God, I loved very",en,0.9908319115638733
31294,54036,,5,Beautiful and develop your English language,beautiful and develop your english language,Beautiful and develop your English language,en,0.8653797507286072
31295,54037,,5,A need over the excellent,a need over the excellent,A need over the excellent,en,0.9101009964942932
31296,54038,,1,I don’t know the application did not help me,i do not t know the application do not help me,I don’t know the application did not help me,en,0.7951557636260986
31297,54039,,5,"Unfortunately, a very sweet program","unfortunately, a very sweet program","Unfortunately, a very sweet program",en,0.95396888256073
31298,54040,,5,One of the best learning applications,one of the best learning application,One of the best learning applications,en,0.8955856561660767
31299,54041,,5,"An application above the greatness, may God bless you ... well ...","an application above the greatness, may god bless you. well.","An application above the greatness, may God bless you ... well ...",en,0.9447147846221924
31300,54042,,5,A wonderful application I advise everyone to try it,a wonderful application i advise everyone to try it,A wonderful application I advise everyone to try it,en,0.9422403573989868
31301,54043,,1,"The application of Mo is frankly, because I do not enter me.","the application of mo be frankly, because i do not enter me.","The application of Mo is frankly, because I do not enter me.",en,0.8593363165855408
31302,54044,,5,"Very sweet, but under the experience","very sweet, but under the experience","Very sweet, but under the experience",en,0.9874203205108643
31303,54045,,1,If you knew that I would not have been free,if you know that i would not have be free,If you knew that I would not have been free,en,0.9929164052009583
31304,54046,,1,I do not recommend it not free,i do not recommend it not free,I do not recommend it not free,en,0.6335108876228333
31305,54047,,1,It is very beautiful 🥹 ✨ 😶‍ 🌫️,it be very beautiful 🥹 ✨ 😶 🌫,It is very beautiful 🥹✨😶‍🌫️,en,0.9169682264328003
31306,54048,,5,The best program that you do not understand. 😹 😹 😹 🙈 ❤ ❤ 🙂,the best program that you do not understand. 😹 😹 😹 🙈 ❤ ❤ 🙂,The best program that you do not understand. 😹😹😹🙈❤❤🙂,en,0.8750735521316528
31307,54049,,5,Very very cool app,very very cool app,Very very cool app,en,0.9983857870101929
31308,54050,,5,"Excellent for education, my grandfather is not a game","excellent for education, my grandfather be not a game","Excellent for education, my grandfather is not a game",en,0.9506134390830994
31309,54051,,5,Nice application I recommend using Elsa Speak,nice application i recommend use elsa speak,Nice application I recommend using Elsa Speak,en,0.8565070033073425
31310,54052,,5,More than wonderful application I loved,more than wonderful application i love,More than wonderful application I loved,en,0.8066450953483582
31311,54053,,5,Terrible,terrible,Terrible,en,0.6115961074829102
31312,54054,,1,This application is bad and I do not like and is Chinese 🤬,this application be bad and i do not like and be chinese 🤬,This application is bad and I do not like and is Chinese 🤬,en,0.8761060833930969
31313,54055,,5,"A lot of sweet application, and you will not receive Zio, but it is not free to be with your knowledge 🌚 👌","a lot of sweet application, and you will not receive zio, but it be not free to be with your knowledge 🌚 👌","A lot of sweet application, and you will not receive Zio, but it is not free to be with your knowledge 🌚👌",en,0.9451851844787598
31314,54056,,5,I found it the best application ever,i find it the best application ever,I found it the best application ever,en,0.8374984860420227
31315,54057,,5,"Its value is five, because it did not know what and what you got off","it be value be five, because it do not know what and what you get off","Its value is five, because it did not know what and what you got off",en,0.9171620011329651
31316,54058,,4,"Very useful, but with money 🙁","very useful, but with money 🙁","Very useful, but with money 🙁",en,0.9914261698722839
31317,54059,,1,"Paid if you are poor, do not come down ❤️","pay if you be poor, do not come down ❤","Paid if you are poor, do not come down ❤️",en,0.6633099317550659
31318,54060,,5,Wonderful five stars deserves,wonderful five star deserves,Wonderful five stars deserves,en,0.754867672920227
31319,54061,,5,Qara at an institute asked by a professor,qara at an institute ask by a professor,Qara at an institute asked by a professor,en,0.9435478448867798
31320,54062,,4,"Melih is the right of his uncle, as you saw him in their dirhams","melih be the right of his uncle, as you saw him in their dirham","Melih is the right of his uncle, as you saw him in their dirhams",en,0.9992964863777161
31321,54063,,5,The best English learning program after Dollingo,the best english learning program after dollingo,The best English learning program after Dollingo,en,0.8280537724494934
31322,54064,,5,"Interacting, I don’t want you to add","interacting, i do not t want you to add","Interacting, I don’t want you to add",en,0.8753293752670288
31323,54065,,5,"Really wonderful, God reward you","really wonderful, god reward you","Really wonderful, God reward you",en,0.9397320747375488
31324,54066,,5,Sweet and help to understand,sweet and help to understand,Sweet and help to understand,en,0.9723392724990845
31325,54067,,5,Useful to invest time,useful to invest time,Useful to invest time,en,0.7866050004959106
31326,54068,,5,Wonderful program that teaches you to speak with his confidence,wonderful program that teach you to speak with his confidence,Wonderful program that teaches you to speak with his confidence,en,0.9954607486724854
31327,54069,,3,"A very sweet program, but it is not free of charge, it is the most important thing in it","a very sweet program, but it be not free of charge, it be the most important thing in it","A very sweet program, but it is not free of charge, it is the most important thing in it",en,0.9101095199584961
31328,54070,,5,"If in ten stars, I would have put them all","if in ten stars, i would have put them all","If in ten stars, I would have put them all",en,0.995989978313446
31329,54071,,1,"I am still trying, and I am screened by any bye","i be still trying, and i be screen by any bye","I am still trying, and I am screened by any bye",en,0.9779857993125916
31330,54072,,5,Wonderful to the degree of incredible,wonderful to the degree of incredible,Wonderful to the degree of incredible,en,0.8882958292961121
31331,54073,,5,Sweet and useful,sweet and useful,Sweet and useful,en,0.5931865572929382
31332,54074,,5,I am in the fourth grade. The application taught me English,i be in the fourth grade. the application teach me english,I am in the fourth grade. The application taught me English,en,0.8429058194160461
31333,54075,,5,He teaches me English,he teach me english,He teaches me English,en,0.919098973274231
31334,54077,,3,"Everything is good if I have money, how do I do ?? Do something a little is free","everything be good if i have money, how do i do? do something a little be free","Everything is good if I have money, how do I do ?? Do something a little is free",en,0.6788752675056458
31335,54078,,5,Seriously a lot of sweet and developed from your language,seriously a lot of sweet and develop from your language,Seriously a lot of sweet and developed from your language,en,0.973894476890564
31336,54079,,1,Do not forget it,do not forget it,Do not forget it,en,0.7632867097854614
31337,54080,,5,Easy and simple,easy and simple,Easy and simple,en,0.5976730585098267
31338,54081,,5,"Wonderful, I advise you to download it","wonderful, i advise you to download it","Wonderful, I advise you to download it",en,0.9354557394981384
31340,54083,,5,A proper pronunciation program,a proper pronunciation program,A proper pronunciation program,en,0.618561327457428
31341,54084,,4,"Very sweet application, but I wish I had in my book training","very sweet application, but i wish i have in my book training","Very sweet application, but I wish I had in my book training",en,0.9802824854850769
31342,54085,,1,"Why is it not sweet, God suffices me and yes, the agent","why be it not sweet, god suffices me and yes, the agent","Why is it not sweet, God suffices me and yes, the agent",en,0.8453810811042786
31343,54086,,1,"Kazzab, any word that tells it right, even if it is wrong","kazzab, any word that tell it right, even if it be wrong","Kazzab, any word that tells it right, even if it is wrong",en,0.9080546498298645
31344,54087,,5,Seriously this application once sweet 😜 ♥,seriously this application once sweet 😜 ♥,Seriously this application once sweet😜 ♥,en,0.9073023200035095
31345,54088,,5,The most beautiful application of my lips in my life I advise everyone to carry it,the most beautiful application of my lip in my life i advise everyone to carry it,The most beautiful application of my lips in my life I advise everyone to carry it,en,0.9278202652931213
31346,54089,,5,"It is not just a program, but this is Mister, I will teach you","it be not just a program, but this be mister, i will teach you","It is not just a program, but this is Mister, I will teach you",en,0.9022432565689087
31347,54090,,5,A lot of work for the beginners is very sweet,a lot of work for the beginner be very sweet,A lot of work for the beginners is very sweet,en,0.9570775628089905
31348,54091,,1,The barn is not for it.,the barn be not for it.,The barn is not for it.,en,0.939559817314148
31349,54092,,5,❤️ ❤️ 😍 🥰 Sweet game I liked,❤ ❤ 😍 🥰 sweet game i like,❤️❤️😍🥰 Sweet game I liked,en,0.6749576330184937
31350,54093,,5,This program is a masterpiece,this program be a masterpiece,This program is a masterpiece,en,0.7239547967910767
31351,54094,,4,Wonderful program worth praising,wonderful program worth praise,Wonderful program worth praising,en,0.7509447336196899
31352,54095,,4,"We advise you about it is sweet and know, but when you hear your voice and you are speaking with the death of laughter on yourself and you know your mistake 😂 😂 😂","we advise you about it be sweet and know, but when you hear your voice and you be speak with the death of laughter on yourself and you know your mistake 😂 😂 😂","We advise you about it is sweet and know, but when you hear your voice and you are speaking with the death of laughter on yourself and you know your mistake 😂😂😂",en,0.9695197343826294
31353,54096,,1,"Kalash is the application of the application and the I deserve, and its star is not because Colchy is understood from it and only the beloved of God","kalash be the application of the application and the i deserve, and it be star be not because colchy be understood from it and only the beloved of god","Kalash is the application of the application and the I deserve, and its star is not because Colchy is understood from it and only the beloved of God",en,0.8669386506080627
31354,54097,,5,"Jamyel, controversy, I kept, I know I say English","jamyel, controversy, i kept, i know i say english","Jamyel, controversy, I kept, I know I say English",en,0.7265521287918091
31356,54100,,1,A failed program to exist,a failed program to exist,A failed program to exist,en,0.9719691276550293
31357,54101,,5,I liked the program style,i like the program style,I liked the program style,en,0.8411147594451904
31358,54102,,1,"Not free, why did they not alert people to be paid","not free, why do they not alert people to be pay","Not free, why did they not alert people to be paid",en,0.9620646834373474
31359,54103,,1,Can we learn Turkish?,can we learn turkish?,Can we learn Turkish?,en,0.9721153378486633
31360,54104,,4,Peace be upon you.,peace be upon you.,Peace be upon you.,en,0.9313951134681702
31361,54105,,5,Sweet and the application tells you what you want with money or not,sweet and the application tell you what you want with money or not,Sweet and the application tells you what you want with money or not,en,0.9554159045219421
31363,54107,,5,Very very very beautiful,very very very beautiful,Very very very beautiful,en,0.9988870024681091
31364,54109,,5,"Sweet Shui, but you will take five stars","sweet shui, but you will take five star","Sweet Shui, but you will take five stars",en,0.9055435061454773
31365,54110,,5,Very nice ♥ ♥ ♥ ♥ 🌹 🌹 🌹 🌹 🌹 🌹 🌺,very nice ♥ ♥ ♥ ♥ 🌹 🌹 🌹 🌹 🌹 🌹 🌺,Very nice ♥♥♥♥ 🌹🌹🌹🌹🌹🌹🌺,en,0.6627093553543091
31366,54112,,5,"Very good, thank you","very good, thank you","Very good, thank you",en,0.9772575497627258
31367,54113,,5,"Good program, but the drawings are expensive","good program, but the drawing be expensive","Good program, but the drawings are expensive",en,0.9522178173065186
31368,54116,,5,Very very cool,very very cool,Very very cool,en,0.999334990978241
31369,54117,,1,"I want to subscribe to it, but I do not have a visa","i want to subscribe to it, but i do not have a visa","I want to subscribe to it, but I do not have a visa",en,0.9740461707115173
31370,54118,,3,Good application in principle,good application in principle,Good application in principle,en,0.9309054017066956
31371,54119,,5,"Wow, very, very, very cool","wow, very, very, very cool","Wow, very, very, very cool",en,0.9544035196304321
31372,54120,,1,The program is in money and I was free,the program be in money and i be free,The program is in money and I was free,en,0.8433218002319336
31373,54121,,4,Good and recommend it,good and recommend it,Good and recommend it,en,0.9374975562095642
31375,54123,,5,Beautiful and enjoyable,beautiful and enjoyable,Beautiful and enjoyable,en,0.9029792547225952
31376,54124,,3,He masterminded the words of words and entertaining,he mastermind the word of word and entertain,He masterminded the words of words and entertaining,en,0.79698646068573
31377,54125,,1,Why not free,why not free,Why not free,en,0.5846166014671326
31378,54126,,5,Very very cock,very very cock,Very very cock,en,0.9994266629219055
31379,54127,,5,Very cool thanks,very cool thanks,Very cool thanks,en,0.988487958908081
31380,54128,,4,Beautiful and free,beautiful and free,Beautiful and free,en,0.8031194806098938
31381,54129,,5,A very useful application,a very useful application,A very useful application,en,0.9396114945411682
31382,54130,,5,Hubble and assistant once,hubble and assistant once,Hubble and assistant once,en,0.9436694979667664
31383,54131,,5,Excellent app worth 50 stars,excellent app worth 50 star,Excellent app worth 50 stars,en,0.7766041159629822
31384,54132,,5,Anjd is very beautiful,anjd be very beautiful,Anjd is very beautiful,en,0.8991302847862244
31385,54133,,5,Wonderful to learn,wonderful to learn,Wonderful to learn,en,0.8945650458335876
31386,54136,,5,Wonderful application worth 5 stars,wonderful application worth 5 star,Wonderful application worth 5 stars,en,0.7260112166404724
31387,54137,,5,Very nice vernice,very nice vernice,Very nice vernice,en,0.9108762145042419
31388,54138,,3,Somewhat beautiful,somewhat beautiful,Somewhat beautiful,en,0.9232777953147888
31389,54140,,3,"The application is very cool, but I am with Yaish Fulwwos 😭 😭 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!? !! ???","the application be very cool, but i be with yaish fulwwos 😭 😭! ? ! ?","The application is very cool, but I am with Yaish Fulwwos 😭😭 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!? !! ???",en,0.9033864140510559
31390,54141,,5,Very wonderful application,very wonderful application,Very wonderful application,en,0.949381947517395
31391,54144,,5,The most beautiful Apchans for teaching English,the most beautiful apchans for teach english,The most beautiful Apchans for teaching English,en,0.8605862855911255
31392,54146,,5,Nice and wonderful application,nice and wonderful application,Nice and wonderful application,en,0.8876556158065796
31393,54147,,5,Loading we are trying,loading we be try,Loading we are trying,en,0.7974823713302612
31394,54149,,5,Very sweet application,very sweet application,Very sweet application,en,0.960686445236206
31395,54150,,5,This app is more than wonderful,this app be more than wonderful,This app is more than wonderful,en,0.8500549793243408
31396,54152,,5,Useful and beautiful,useful and beautiful,Useful and beautiful,en,0.7614415884017944
31397,54154,,5,Very nice application 🤩,very nice application 🤩,Very nice application 🤩,en,0.9814605712890625
31398,54155,,5,Really it's excellent,really it be excellent,Really it's excellent,en,0.9649077653884888
31399,54159,,5,More than wonderful application 🤩,more than wonderful application 🤩,More than wonderful application 🤩,en,0.8989017605781555
31400,54160,,5,Sweet and you speak to you,sweet and you speak to you,Sweet and you speak to you,en,0.989841639995575
31401,54161,,5,A very crucial application,a very crucial application,A very crucial application,en,0.955033004283905
31402,54162,,5,Very nice excellent,very nice excellent,Very nice excellent,en,0.9824709892272949
31403,54163,,5,You know the error that you say and it is valid,you know the error that you say and it be valid,You know the error that you say and it is valid,en,0.8957841396331787
31404,54164,,5,The best wonderful coffee app,the best wonderful coffee app,The best wonderful coffee app,en,0.7584041953086853
31405,54166,,5,Good type in the readers,good type in the reader,Good type in the readers,en,0.8087924718856812
31406,54167,,1,I do not recommend downloading it,i do not recommend download it,I do not recommend downloading it,en,0.7416321635246277
31407,54168,,1,"Very nice, recommend anyone","very nice, recommend anyone","Very nice, recommend anyone",en,0.9805719256401062
31408,54169,,5,Very sweet and about an experience 💙,very sweet and about an experience 💙,Very sweet and about an experience 💙,en,0.9768939018249512
31410,54171,,5,Excellent and smooth,excellent and smooth,Excellent and smooth,en,0.9146787524223328
31411,54172,,5,Wonderful application I advise you to download it,wonderful application i advise you to download it,Wonderful application I advise you to download it,en,0.9081913828849792
31412,54173,,5,Wonderful above the splendor is very sweet,wonderful above the splendor be very sweet,Wonderful above the splendor is very sweet,en,0.6315553784370422
31413,54176,,5,This app is excellent 👍 🤩,this app be excellent 👍 🤩,This app is excellent 👍🤩,en,0.7758675217628479
31414,54177,,4,The program is very wonderful,the program be very wonderful,The program is very wonderful,en,0.9178591966629028
31415,54180,,5,A pure monster with a ping and comment oh,a pure monster with a ping and comment oh,A pure monster with a ping and comment oh,en,0.862628161907196
31416,54181,,5,Very very sweet,very very sweet,Very very sweet,en,0.9980772137641907
31417,54182,,5,"Wonderful program, frankly","wonderful program, frankly","Wonderful program, frankly",en,0.700038731098175
31418,54183,,5,A huge application and tolerates the balance,a huge application and tolerate the balance,A huge application and tolerates the balance,en,0.8771961331367493
31419,54184,,5,Excellent and wonderful,excellent and wonderful,Excellent and wonderful,en,0.855283260345459
31420,54185,,5,"Glory be to God and praise Him It is for everything capable. Oh God, peace and blessings of peace and blessings be upon our Prophet Muhammad. O God, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. I ask forgiveness from God, the great, who has no god but He, the lively living,","glory be to god and praise him it be for everything capable. oh god, peace and blessing of peace and blessing be upon our prophet muhammad. o god, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. i ask forgiveness from god, the great, who have no god but he, the lively living,","Glory be to God and praise Him It is for everything capable. Oh God, peace and blessings of peace and blessings be upon our Prophet Muhammad. O God, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. I ask forgiveness from God, the great, who has no god but He, the lively living,",en,0.9179595112800598
31421,54186,,5,Super Jerweeh Hallah and God,super jerweeh hallah and god,Super Jerweeh Hallah and God,en,0.6228833198547363
31422,54187,,5,"Very sweet and useful, 💯 💯 👏 👏 👏 👌 ❤️ 💚 ❤️ 💚 ❤️ 💚 ❤️ ❤️ ❤️ 💙 💜 🤩 😍 💛 🧡 ❤️ ♥ ️ 🖤 💜 💙 💚 👏 👏","very sweet and useful, 💯 💯 👏 👏 👏 👌 ❤ 💚 ❤ 💚 ❤ 💚 ❤ ❤ ❤ 💙 💜 🤩 😍 💛 🧡 ❤ ♥ 🖤 💜 💙 💚 👏 👏","Very sweet and useful, 💯💯👏👏👏👌❤️💚❤️💚❤️💚❤️❤️❤️💙💜🤩😍💛🧡❤️ ♥ ️🖤💜💙💚👏👏",en,0.5577396154403687
31423,54188,,5,"We sake it, so we can","we sake it, so we can","We sake it, so we can",en,0.8150795102119446
31424,54189,,5,"Good, good, very good","good, good, very good","Good, good, very good",en,0.9791544675827026
31425,54190,,2,I wish you could look at the words,i wish you could look at the word,I wish you could look at the words,en,0.9816068410873413
31426,54193,,4,Good because I am a beginner,good because i be a beginner,Good because I am a beginner,en,0.7568787932395935
31427,54195,,1,The dish is not free,the dish be not free,The dish is not free,en,0.6457341909408569
31428,54196,,1,"Why do I write the password correct, telling me a mistake, and what do you want to go?","why do i write the password correct, tell me a mistake, and what do you want to go?","Why do I write the password correct, telling me a mistake, and what do you want to go?",en,0.9422375559806824
31429,54197,,5,We hope that we do not pay in this application,we hope that we do not pay in this application,We hope that we do not pay in this application,en,0.9626466631889343
31430,54198,,5,More than wonderful application,more than wonderful application,More than wonderful application,en,0.904029369354248
31431,54201,,1,What is the advice of anyone in a failed program,what be the advice of anyone in a failed program,What is the advice of anyone in a failed program,en,0.9761155843734741
31432,54204,,5,Very useful splendor,very useful splendor,Very useful splendor,en,0.7934942245483398
31433,54205,,1,A ridiculous program for one of it,a ridiculous program for one of it,A ridiculous program for one of it,en,0.8997510075569153
31434,54208,,4,"Under the experience, but so far is excellent","under the experience, but so far be excellent","Under the experience, but so far is excellent",en,0.862954318523407
31436,54211,,5,"Movish Zio, two, the best application","movish zio, two, the best application","Movish Zio, two, the best application",en,0.6648867130279541
31437,54212,,2,I have not tried it yet,i have not try it yet,I have not tried it yet,en,0.9883019328117371
31438,54213,,5,Very excellent thanks,very excellent thanks,Very excellent thanks,en,0.9847873449325562
31439,54214,,5,Beautiful and wonderful,beautiful and wonderful,Beautiful and wonderful,en,0.7961702346801758
31440,54216,,5,"The splendor of my feet, so that it is possible to get the same U 7 Khafakhi 8, so it is 8 cruise, 8, 8, 8, 8, 8, 8, 8 Hide, I am afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, Shame, 6, 6, 7 Casting, 7, 6, Six, 9 Aqas, 07, 7, 7","the splendor of my feet, so that it be possible to get the same u 7 khafakhi 8, so it be 8 cruise, 8, 8, 8, 8, 8, 8, 8 hide, i be afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, shame, 6, 6, 7 casting, 7, 6, six, 9 aqas, 07, 7, 7","The splendor of my feet, so that it is possible to get the same U 7 Khafakhi 8, so it is 8 cruise, 8, 8, 8, 8, 8, 8, 8 Hide, I am afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, Shame, 6, 6, 7 Casting, 7, 6, Six, 9 Aqas, 07, 7, 7",en,0.8244886994361877
31441,54217,,5,I loved the method,i love the method,I loved the method,en,0.54668790102005
31442,54218,,5,Crane and bitterly sweet,crane and bitterly sweet,Crane and bitterly sweet,en,0.6120747923851013
31443,54219,,1,I am this application that only asks you for money,i be this application that only ask you for money,I am this application that only asks you for money,en,0.9324241876602173
31444,54220,,5,Wonderful program deserves a thousand stars,wonderful program deserve a thousand star,Wonderful program deserves a thousand stars,en,0.6641201376914978
31445,54224,,5,"A wonderful grandfather, your brother from Iraq, about the first experience of Kalash his love","a wonderful grandfather, your brother from iraq, about the first experience of kalash his love","A wonderful grandfather, your brother from Iraq, about the first experience of Kalash his love",en,0.978287398815155
31446,54225,,4,"I didn’t see it, but how to use it","i do not t see it, but how to use it","I didn’t see it, but how to use it",en,0.9310579299926758
31447,54226,,4,"It is the application with money, I mean, you need to subscribe ??","it be the application with money, i mean, you need to subscribe?","It is the application with money, I mean, you need to subscribe ??",en,0.9450445771217346
31448,54227,,2,"The application is underway, hahaha","the application be underway, hahaha","The application is underway, hahaha",en,0.8523983359336853
31449,54228,,5,"More than wonderful, God willing ♥","more than wonderful, god willing ♥","More than wonderful, God willing ♥",en,0.8539923429489136
31450,54229,,5,Better than any application,well than any application,Better than any application,en,0.9764009118080139
31451,54230,,4,The application is very wonderful 😻 😻,the application be very wonderful 😻 😻,The application is very wonderful 😻😻,en,0.9004472494125366
31452,54231,,3,"For a while, you will be a lot of time","for a while, you will be a lot of time","For a while, you will be a lot of time",en,0.9595757722854614
31453,54232,,5,Very cool app 👌,very cool app 👌,Very cool app 👌,en,0.9791587591171265
31454,54233,,1,The application that opens I do not know,the application that open i do not know,The application that opens I do not know,en,0.9294734597206116
31455,54235,,5,The app is very cool,the app be very cool,The app is very cool,en,0.9625543355941772
31456,54236,,3,Hello very beautiful,hello very beautiful,Hello very beautiful,en,0.9464054107666016
31457,54237,,5,So far it is very good,so far it be very good,So far it is very good,en,0.9325771331787109
31458,54238,,5,Wonderful program I advise you to download it.,wonderful program i advise you to download it.,Wonderful program I advise you to download it.,en,0.9615709781646729
31459,54240,,4,Please have a free copy,please have a free copy,Please have a free copy,en,0.9241811633110046
31460,54241,,5,Nice application I like 💜,nice application i like 💜,Nice application I like 💜,en,0.9110329151153564
31461,54243,,1,The app is not free,the app be not free,The app is not free,en,0.5522831678390503
31462,54244,,3,"Under the experience and, God willing, good, thank you","under the experience and, god willing, good, thank you","Under the experience and, God willing, good, thank you",en,0.8522826433181763
31463,54247,,5,You did not try it 😍 😍 😍 😍 with the people !!!!!!!!,you do not try it 😍 😍 😍 😍 with the people!,You did not try it 😍😍😍😍 with the people !!!!!!!!,en,0.9833515286445618
31464,54248,,5,"Once, God bless you beautiful","once, god bless you beautiful","Once, God bless you beautiful",en,0.6276545524597168
31465,54249,,5,Amazing application I have been looking for a long time,amaze application i have be look for a long time,Amazing application I have been looking for a long time,en,0.9015080332756042
31466,54251,,5,Thanks for this application,thanks for this application,Thanks for this application,en,0.9387297630310059
31467,54253,,5,The first stage is good,the first stage be good,The first stage is good,en,0.9088954925537109
31468,54254,,5,"I like you, I advise you to download","i like you, i advise you to download","I like you, I advise you to download",en,0.9687076807022095
31469,54255,,5,An application under the experience,an application under the experience,An application under the experience,en,0.9048243165016174
31470,54257,,5,Is this application with money ??? 😩,be this application with money? 😩,Is this application with money ??? 😩,en,0.9489560127258301
31471,54258,,5,The best program in the world,the best program in the world,The best program in the world,en,0.7624035477638245
31472,54259,,4,Habibit is a sweet and entertaining style,habibit be a sweet and entertaining style,Habibit is a sweet and entertaining style,en,0.567008912563324
31473,54260,,5,"Mashallah, a sweet time program","mashallah, a sweet time program","Mashallah, a sweet time program",en,0.6527224779129028
31474,54261,,5,A more than wonderful application,a more than wonderful application,A more than wonderful application,en,0.8965784311294556
31475,54262,,1,"I don't know how to occupy it, and is it free?","i do not know how to occupy it, and be it free?","I don't know how to occupy it, and is it free?",en,0.934974193572998
31476,54263,,1,Do you think I am Bill Gates? Please raise its price a little to be evaluated with a negative star,do you think i be bill gates? please raise it be price a little to be evaluate with a negative star,Do you think I am Bill Gates? Please raise its price a little to be evaluated with a negative star,en,0.8880510330200195
31477,54266,,5,"Seriously, beautiful","seriously, beautiful","Seriously, beautiful",en,0.9343246221542358
31478,54267,,5,It is worth the evaluation excellent,it be worth the evaluation excellent,It is worth the evaluation excellent,en,0.7690096497535706
31479,54268,,5,With the people !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,with the people!,With the people !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,en,0.9928412437438965
31480,54269,,3,Why does the application want money,why do the application want money,Why does the application want money,en,0.9159287810325623
31481,54270,,1,"Unfortunately, all of the money is not free","unfortunately, all of the money be not free","Unfortunately, all of the money is not free",en,0.8345471024513245
31482,54271,,5,"Without crowding, how is the way to pay in the State of Iraq","without crowding, how be the way to pay in the state of iraq","Without crowding, how is the way to pay in the State of Iraq",en,0.927246630191803
31483,54272,,5,The experiment is in principle wonderful,the experiment be in principle wonderful,The experiment is in principle wonderful,en,0.7741709351539612
31484,54273,,1,"For safety, I don’t know how it is, but I have a blog and comments on him, sweet, I don’t know what the problem is","for safety, i do not t know how it is, but i have a blog and comment on him, sweet, i do not t know what the problem be","For safety, I don’t know how it is, but I have a blog and comments on him, sweet, I don’t know what the problem is",en,0.9429240226745605
31485,54274,,5,Excellent from personal opinion,excellent from personal opinion,Excellent from personal opinion,en,0.9380150437355042
31486,54276,,5,I advise everyone to download,i advise everyone to download,I advise everyone to download,en,0.9637459516525269
31487,54277,,5,🥰 🥰 🥰 🥰 🥰 Beautiful in principle under experience,🥰 🥰 🥰 🥰 🥰 beautiful in principle under experience,🥰🥰🥰🥰🥰 Beautiful in principle under experience,en,0.8937047123908997
31488,54278,,5,"The application, by God, is crazy","the application, by god, be crazy","The application, by God, is crazy",en,0.9316206574440002
31489,54279,,5,"Excellent, frankly","excellent, frankly","Excellent, frankly",en,0.7742032408714294
31490,54280,,5,"Sweet, but unfortunately with money","sweet, but unfortunately with money","Sweet, but unfortunately with money",en,0.9872292876243591
31491,54281,,5,The app is very nice,the app be very nice,The app is very nice,en,0.9768656492233276
31492,54282,,2,"I will be taken to be taken away by the seat of 8 with a severity of the semesters of it. Thirteen Feddah, pumps it, 2, 2, 2 P.","i will be take to be take away by the seat of 8 with a severity of the semester of it. thirteen feddah, pump it, 2, 2, 2 p.","I will be taken to be taken away by the seat of 8 with a severity of the semesters of it. Thirteen Feddah, pumps it, 2, 2, 2 P.",en,0.9529235363006592
31493,54283,,5,I wish you would not be free of money,i wish you would not be free of money,I wish you would not be free of money,en,0.9657691717147827
31494,54284,,1,A paid program came out ... any words,a paid program come out. any word,A paid program came out ... any words,en,0.9625858664512634
31495,54286,,5,Excellent and beautiful,excellent and beautiful,Excellent and beautiful,en,0.9019804000854492
31496,54287,,5,"Thank you, I hope it is free in the future","thank you, i hope it be free in the future","Thank you, I hope it is free in the future",en,0.7657549977302551
31497,54289,,4,Is the app free? Please reply,be the app free? please reply,Is the app free? Please reply,en,0.8850582838058472
31498,54291,,3,Many people will not know they use it,many people will not know they use it,Many people will not know they use it,en,0.9910557866096497
31499,54293,,1,"You give me this, it is a follower, and it is a lifting of laundry, with a hateful, with a pardon, closing a good request.","you give me this, it be a follower, and it be a lifting of laundry, with a hateful, with a pardon, close a good request.","You give me this, it is a follower, and it is a lifting of laundry, with a hateful, with a pardon, closing a good request.",en,0.932003378868103
31500,54294,,5,God bless the Most Gracious,god bless the most gracious,God bless the Most Gracious,en,0.5242618322372437
31501,54295,,5,Will it be free and without Net,will it be free and without net,Will it be free and without Net,en,0.8297957181930542
31502,54296,,5,Wonderful super app,wonderful super app,Wonderful super app,en,0.5426093339920044
