level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
40804,73557,,5,"AP is very good, when I haven't downloaded this app, my English proficiency is very poor. But when I downloaded this ap, I was very progressive","ap be very good, when i have not download this app, my english proficiency be very poor. but when i download this ap, i be very progressive","AP is very good, when I haven't downloaded this app, my English proficiency is very poor. But when I downloaded this ap, I was very progressive",en,0.8975875973701477
40805,73558,,5,"Good application. Anyone who wants to improve the pronunciation and say it, try this application","good application. anyone who want to improve the pronunciation and say it, try this application","Good application. Anyone who wants to improve the pronunciation and say it, try this application",en,0.9560396671295166
40806,73559,,4,Give 4 stars because it is not completely free,give 4 star because it be not completely free,Give 4 stars because it is not completely free,en,0.9134377837181091
40807,73560,,5,This Elsa Speak learning application is very good for my child to study for a few days and speak English quite well,this elsa speak learn application be very good for my child to study for a few day and speak english quite well,This Elsa Speak learning application is very good for my child to study for a few days and speak English quite well,en,0.9864940643310547
40808,73561,,4,Good update for everyone,good update for everyone,Good update for everyone,en,0.8876403570175171
40809,73562,,5,The application is very useful for people who self -study English. Methodical content.,the application be very useful for people who self -study english. methodical content.,The application is very useful for people who self -study English. Methodical content.,en,0.8959989547729492
40810,73563,,5,Elsa Speak is a great program without depositing,elsa speak be a great program without deposit,Elsa Speak is a great program without depositing,en,0.8274811506271362
40811,73564,,5,"The application is great, very convenient for those who self -study English","the application be great, very convenient for those who self -study english","The application is great, very convenient for those who self -study English",en,0.9029748439788818
40812,73565,,5,This application is really good for those who are afraid to learn basic communication English,this application be really good for those who be afraid to learn basic communication english,This application is really good for those who are afraid to learn basic communication English,en,0.9501370191574097
40813,73566,,5,"I learned English very badly, but when I had Elsa, I was more advanced","i learn english very badly, but when i have elsa, i be more advanced","I learned English very badly, but when I had Elsa, I was more advanced",en,0.9400466680526733
40814,73567,,5,This application helps me confidently communicate in English and gradually speaks like indigenous people,this application help me confidently communicate in english and gradually speaks like indigenous people,This application helps me confidently communicate in English and gradually speaks like indigenous people,en,0.9566793441772461
40815,73568,,5,"The app is very top, but one limitation is not free app","the app be very top, but one limitation be not free app","The app is very top, but one limitation is not free app",en,0.8642444610595703
40816,73569,,5,"The app is very good, easy to understand for beginners to study or lose root.","the app be very good, easy to understand for beginner to study or lose root.","The app is very good, easy to understand for beginners to study or lose root.",en,0.9346457123756409
40817,73570,,5,I heard ads online and very happy and good,i hear ad online and very happy and good,I heard ads online and very happy and good,en,0.9723681211471558
40819,73572,,5,Or. But get cheap CX. Good 👍,or. but get cheap cx. good 👍,Or. But get cheap CX. Good 👍,en,0.8642837405204773
40820,73573,,5,"Good application. I learned this, feeling more confident when I said","good application. i learn this, feeling more confident when i say","Good application. I learned this, feeling more confident when I said",en,0.7989434599876404
40821,73574,,2,Too great with good study,too great with good study,Too great with good study,en,0.9717515707015991
40822,73575,,5,Very good and useful suitable for learners,very good and useful suitable for learner,Very good and useful suitable for learners,en,0.9601022601127625
40823,73576,,5,The application is very good to evaluate the pronunciation and good mk is very good for 5 stars,the application be very good to evaluate the pronunciation and good mk be very good for 5 star,The application is very good to evaluate the pronunciation and good mk is very good for 5 stars,en,0.9317817687988281
40824,73579,,5,Because OK that's right! I need Speak English,because ok that be right! i need speak english,Because OK that's right! I need Speak English,en,0.9684659242630005
40825,73580,,5,Great mn should download and learn,great mn should download and learn,Great mn should download and learn,en,0.9359754920005798
40826,73581,,5,This is also very good to learn English,this be also very good to learn english,This is also very good to learn English,en,0.9910030364990234
40827,73582,,5,Very good or thank the manufacturer,very good or thank the manufacturer,Very good or thank the manufacturer,en,0.9454183578491211
40828,73583,,5,This application practice speaks very well !!!,this application practice speak very well!,This application practice speaks very well !!!,en,0.9814938902854919
40830,73585,,5,I am very satisfied with this content,i be very satisfied with this content,I am very satisfied with this content,en,0.9423004984855652
40831,73586,,5,Interesting application. Easy to learn.,interest application. easy to learn.,Interesting application. Easy to learn.,en,0.9015606641769409
40832,73587,,5,Good mn should download and learn,good mn should download and learn,Good mn should download and learn,en,0.9414209723472595
40833,73589,,5,"Interesting, and effective","interesting, and effective","Interesting, and effective",en,0.928969144821167
40834,73591,,5,Excellent (is it free?),excellent be it free?,Excellent (is it free?),en,0.7750817537307739
40835,73592,,4,Rat tuyep 😀 😀 😀 😀 🐇 🐇,rat tuyep 😀 😀 😀 😀 🐇 🐇,Rat tuyep 😀😀😀😀🐇🐇,en,0.5377811789512634
40836,73593,,5,It's very interesting!,it be very interesting!,It's very interesting!,en,0.9597310423851013
40837,73594,,5,Good learning application ☺,good learn application ☺,Good learning application☺,en,0.8735433220863342
40838,73595,,5,"Very good application, I am very good","very good application, i be very good","Very good application, I am very good",en,0.9846616983413696
40839,73596,,5,"Good pronunciation, slow learning","good pronunciation, slow learning","Good pronunciation, slow learning",en,0.8625974059104919
40840,73597,,5,I advise you to learn.,i advise you to learn.,I advise you to learn.,en,0.9689807891845703
40841,73600,,5,"Ms. Hana Recommended, Max Ping R","ms. hana recommended, max ping r","Ms. Hana Recommended, Max Ping R",en,0.7889249920845032
40842,73601,,5,Free sharing better ♥ ️,free share good ♥,Free sharing better ♥ ️,en,0.7261049151420593
40844,73603,,5,Effective for pronunciation,effective for pronunciation,Effective for pronunciation,en,0.8477588891983032
40845,73606,,5,Great app to learn how to speaking English,great app to learn how to speak english,Great app to learn how to speaking English,en,0.9766345620155334
40846,73607,,5,Very great thanks elsa,very great thanks elsa,Very great thanks elsa,en,0.9726519584655762
40847,73608,,5,Great publisher,great publisher,Great publisher,en,0.7979722023010254
40848,73609,,5,Play the blades.,play the blades.,Play the blades.,en,0.5016453266143799
40849,73614,,5,Very useful for English learners,very useful for english learner,Very useful for English learners,en,0.9278122186660767
40851,73618,,5,Good and Fun!,good and fun!,Good and Fun!,en,0.9364288449287415
40852,73619,,5,- very good,- very good,- very good,en,0.9954508543014526
40853,73620,,5,Good 👍Q,good 👍q,Good 👍Q,en,0.6585631370544434
40855,73629,,5,One of the best that I found,one of the best that i find,One of the best that I found,en,0.9362292289733887
40856,73637,,5,😀 😀 😀 😀 😀 Very good 😊 😊 😊,😀 😀 😀 😀 😀 very good 😊 😊 😊,😀😀😀😀😀 Very good 😊😊😊,en,0.9054672122001648
40859,73685,,5,Rat good :)) :))))))),rat good,Rat good :)) :))))))),en,0.9428474307060242
40860,73692,,5,Pretty oke,pretty oke,Pretty oke,en,0.7666659951210022
40861,73719,,1,"The new version is very bad, no more useful features like the old version. The app is too eager to follow the trend of Ai but it's very bad. Should keep the same features","the new version be very bad, no more useful feature like the old version. the app be too eager to follow the trend of ai but it be very bad. should keep the same feature","The new version is very bad, no more useful features like the old version. The app is too eager to follow the trend of Ai but it's very bad. Should keep the same features",en,0.9028860330581665
40862,73720,,2,"At the beginning, the study was very. But since the update (yesterday) used the app constantly thrown, about 5 minutes is the app is self -splash :) hope NPH soon fix.","at the beginning, the study be very. but since the update yesterday use the app constantly thrown, about 5 minute be the app be self -splash hope nph soon fix.","At the beginning, the study was very. But since the update (yesterday) used the app constantly thrown, about 5 minutes is the app is self -splash :) hope NPH soon fix.",en,0.9053344130516052
40863,73721,,4,I registered for a lifetime member but did not see the lesson anymore,i register for a lifetime member but do not see the lesson anymore,I registered for a lifetime member but did not see the lesson anymore,en,0.9578174352645874
40864,73722,,1,"I have been very expected of the app because many reviewers are quite good, but it is really a very slow app, yes, if a person only spends 30 minutes a day to practice pronunciation, it will take about 15 minutes in it so that the app will load the sound part for me to read. Hopefully the app to upgrade soon, but try to try bored like this, after free trial and spend money if anyone wants ????","i have be very expect of the app because many reviewer be quite good, but it be really a very slow app, yes, if a person only spend 30 minute a day to practice pronunciation, it will take about 15 minute in it so that the app will load the sound part for me to read. hopefully the app to upgrade soon, but try to try bore like this, after free trial and spend money if anyone wants?","I have been very expected of the app because many reviewers are quite good, but it is really a very slow app, yes, if a person only spends 30 minutes a day to practice pronunciation, it will take about 15 minutes in it so that the app will load the sound part for me to read. Hopefully the app to upgrade soon, but try to try bored like this, after free trial and spend money if anyone wants ????",en,0.9657629728317261
40865,73723,,4,"Elsa Speak is very happy, but when reading it will let the word start to read the word so it is not toxic to expect the manufacturer to review","elsa speak be very happy, but when read it will let the word start to read the word so it be not toxic to expect the manufacturer to review","Elsa Speak is very happy, but when reading it will let the word start to read the word so it is not toxic to expect the manufacturer to review",en,0.9398577809333801
40866,73724,,4,Seeing Son Tung calling out to study from this should download it!,see son tung call out to study from this should download it!,Seeing Son Tung calling out to study from this should download it!,en,0.9020488262176514
40867,73725,,2,"A few wrong phonetic words, not only wrong, but sometimes lag","a few wrong phonetic words, not only wrong, but sometimes lag","A few wrong phonetic words, not only wrong, but sometimes lag",en,0.9793965816497803
40868,73726,,5,It is worth learning. I find the right needs for those who are not as standard as native speakers.,it be worth learning. i find the right need for those who be not as standard as native speakers.,It is worth learning. I find the right needs for those who are not as standard as native speakers.,en,0.9841486215591431
40869,73727,,5,"The application is very good, it helps a lot in my pronunciation learning.","the application be very good, it help a lot in my pronunciation learning.","The application is very good, it helps a lot in my pronunciation learning.",en,0.9559634327888489
40870,73728,,5,Thanks to watching the clip of the boss Tung knows this application. Hopefully it will help me overcome this English hunger.,thanks to watch the clip of the bos tung know this application. hopefully it will help me overcome this english hunger.,Thanks to watching the clip of the boss Tung knows this application. Hopefully it will help me overcome this English hunger.,en,0.8822938203811646
40871,73729,,5,This application helps me to pronounce English very accurately and even press the English voice well. Very good!,this application help me to pronounce english very accurately and even press the english voice well. very good!,This application helps me to pronounce English very accurately and even press the English voice well. Very good!,en,0.9761768579483032
40872,73730,,5,". Standard pronunciation. Can point out your own mistakes. In general, the root can be learned from Elsa Speak ❤",". standard pronunciation. can point out your own mistakes. in general, the root can be learn from elsa speak ❤",". Standard pronunciation. Can point out your own mistakes. In general, the root can be learned from Elsa Speak ❤",en,0.8945942521095276
40873,73731,,5,The lesson is very good and easy to understand also helps us to pronounce exactly like the native speakers 👌,the lesson be very good and easy to understand also help u to pronounce exactly like the native speaker 👌,The lesson is very good and easy to understand also helps us to pronounce exactly like the native speakers 👌,en,0.9774896502494812
40874,73732,,5,"From my boss to this app, it is really effective 👍The people try it out and see: 3","from my bos to this app, it be really effective 👍the people try it out and see 3","From my boss to this app, it is really effective 👍The people try it out and see: 3",en,0.9751181602478027
40875,73733,,5,This application is really helpful for us. I would like to advise you to do English with this application! 😊,this application be really helpful for us. i would like to advise you to do english with this application! 😊,This application is really helpful for us. I would like to advise you to do English with this application! 😊,en,0.9859896898269653
40876,73734,,5,"Great ! Thanks to Elsa Speaking, my pronunciation skills are better than before: 333","great! thanks to elsa speaking, my pronunciation skill be good than before 333","Great ! Thanks to Elsa Speaking, my pronunciation skills are better than before: 333",en,0.8863039612770081
40877,73735,,5,From the behind -the -scenes video MV is sure to love here! Great experience from criticism. You guys use the free part is ok,from the behind -the -scenes video mv be sure to love here! great experience from criticism. you guy use the free part be ok,From the behind -the -scenes video MV is sure to love here! Great experience from criticism. You guys use the free part is ok,en,0.8814842700958252
40878,73736,,5,"It is really a good application for those who really lose their original English and want to improve, the English level of MK","it be really a good application for those who really lose their original english and want to improve, the english level of mk","It is really a good application for those who really lose their original English and want to improve, the English level of MK",en,0.9747494459152222
40879,73737,,5,"It is great to know the Elsa app. It was my rare opportunity, hoping I would stick with Elsa longer 💕","it be great to know the elsa app. it be my rare opportunity, hop i would stick with elsa long 💕","It is great to know the Elsa app. It was my rare opportunity, hoping I would stick with Elsa longer 💕",en,0.938288152217865
40880,73738,,5,"Great! App helps me improve speaking skills a lot, with a lazy speaking, lazy planning to self -study like me, the app is like a savior. Thanks Elsa so much!","great! app help me improve speak skill a lot, with a lazy speaking, lazy planning to self -study like me, the app be like a savior. thanks elsa so much!","Great! App helps me improve speaking skills a lot, with a lazy speaking, lazy planning to self -study like me, the app is like a savior. Thanks Elsa so much!",en,0.8909708261489868
40881,73739,,5,"Watching the MKing CCYL MV of the ST new application, I should try to download and experience it is very ok.","watch the mking ccyl mv of the st new application, i should try to download and experience it be very ok.","Watching the MKing CCYL MV of the ST new application, I should try to download and experience it is very ok.",en,0.9269222021102905
40882,73740,,4,It is very good! If you really need a program of voice it can help you,it be very good! if you really need a program of voice it can help you,It is very good! If you really need a program of voice it can help you,en,0.9761444330215454
40883,73741,,5,"Wow! How wonderful. This time, my listening and speaking skills are very bad, so I'm afraid to speak English. But when I learned about this app and tried it, I found it very useful, especially in the pronunciation","wow! how wonderful. this time, my listening and speaking skill be very bad, so i be afraid to speak english. but when i learn about this app and try it, i find it very useful, especially in the pronunciation","Wow! How wonderful. This time, my listening and speaking skills are very bad, so I'm afraid to speak English. But when I learned about this app and tried it, I found it very useful, especially in the pronunciation",en,0.9521729350090027
40884,73742,,5,"The application is very good since using, I feel that English speaking ability is much better without fear of communicating with foreigners, thank you!","the application be very good since using, i feel that english speaking ability be much good without fear of communicate with foreigners, thank you!","The application is very good since using, I feel that English speaking ability is much better without fear of communicating with foreigners, thank you!",en,0.9605576395988464
40885,73743,,5,I feel my English improved a lot even though I just downloaded ( ♡ Ω ♡) ~ ♪,i feel my english improve a lot even though i just download ♡ ω ♡ ♪,I feel my English improved a lot even though I just downloaded (♡ Ω ♡) ~ ♪,en,0.9219456911087036
40886,73744,,4,"The app is quite useful, helping me improve pronunciation","the app be quite useful, help me improve pronunciation","The app is quite useful, helping me improve pronunciation",en,0.7659820914268494
40887,73745,,5,"I am very afraid to communicate English with others that I learned very well, making me improve my knowledge","i be very afraid to communicate english with others that i learn very well, make me improve my knowledge","I am very afraid to communicate English with others that I learned very well, making me improve my knowledge",en,0.960254430770874
40888,73746,,5,"Son Tung Mtp brought me here <3 Everyone who saw this fate, then add each other <3 Ins I am Mintie.w Nha, love your boss who loves a fateful girl who can read me. (I 2K Nha Trang: v) Let's learn English with any bossoo","son tung mtp bring me here <3 everyone who saw this fate, then add each other <3 in i be mintie. w nha, love your bos who love a fateful girl who can read me. i 2k nha trang v let u learn english with any bossoo","Son Tung Mtp brought me here <3 Everyone who saw this fate, then add each other <3 Ins I am Mintie.w Nhaaa, love your boss who loves a fateful girl who can read me. (I 2K Nha Trang: v) Let's learn English with any bossoo",en,0.8132032752037048
40889,73747,,5,This application is very good. I have not been right before I know this application of my English pronunciation has been improved,this application be very good. i have not be right before i know this application of my english pronunciation have be improve,This application is very good. I have not been right before I know this application of my English pronunciation has been improved,en,0.9331424236297607
40890,73748,,5,"Introduced through Son Tung Mtp Video, I am sure this is MV Making. Having appreciated the hope of their English skills well","introduce through son tung mtp video, i be sure this be mv making. have appreciate the hope of their english skill well","Introduced through Son Tung Mtp Video, I am sure this is MV Making. Having appreciated the hope of their English skills well",en,0.9507044553756714
40891,73749,,5,The application is very good from small pronunciation and then increasing and improving. Being trusted by Son Tung M-TP must know R 😁. Everyone should download very useful.,the application be very good from small pronunciation and then increase and improving. be trust by son tung m-tp must know r 😁. everyone should download very useful.,The application is very good from small pronunciation and then increasing and improving. Being trusted by Son Tung M-TP must know R 😁. Everyone should download very useful.,en,0.9565408825874329
40892,73750,,5,"The App Sai is very interesting, it helps me to pronounce better and my English level has reached a new level. Thanks for the app. I will introduce it to MN CX to use 😍 😍","the app sai be very interesting, it help me to pronounce good and my english level have reach a new level. thanks for the app. i will introduce it to mn cx to use 😍 😍","The App Sai is very interesting, it helps me to pronounce better and my English level has reached a new level. Thanks for the app. I will introduce it to MN CX to use 😍😍",en,0.9311618208885193
40893,73751,,5,Just practiced the first level in free mode but I would like to judge this is a good and useful software. Hopefully it will help many people improve their English level.,just practice the first level in free mode but i would like to judge this be a good and useful software. hopefully it will help many people improve their english level.,Just practiced the first level in free mode but I would like to judge this is a good and useful software. Hopefully it will help many people improve their English level.,en,0.9724093675613403
40894,73752,,5,"This application helps me pronounce more. After the boy was serious, I was 74%","this application help me pronounce more. after the boy be serious, i be 74%","This application helps me pronounce more. After the boy was serious, I was 74%",en,0.8575835227966309
40895,73753,,5,"The app is good, but if you can click on the words in the verbatim sentence to know yourself read the wrong place to correct the way of speaking, the app will be more complete.","the app be good, but if you can click on the word in the verbatim sentence to know yourself read the wrong place to correct the way of speaking, the app will be more complete.","The app is good, but if you can click on the words in the verbatim sentence to know yourself read the wrong place to correct the way of speaking, the app will be more complete.",en,0.9092623591423035
40896,73754,,5,Elsa helped me improve English pronunciation. Now I can confidently communicate. Thanks Elsa.,elsa help me improve english pronunciation. now i can confidently communicate. thanks elsa.,Elsa helped me improve English pronunciation. Now I can confidently communicate. Thanks Elsa.,en,0.6377485990524292
40897,73755,,5,"My English proficiency is poor until I know the Elsa Speak application, I am not afraid to communicate with foreigners a smooth way","my english proficiency be poor until i know the elsa speak application, i be not afraid to communicate with foreigner a smooth way","My English proficiency is poor until I know the Elsa Speak application, I am not afraid to communicate with foreigners a smooth way",en,0.8784891366958618
40898,73756,,5,I see Mr. Tung M-TP of the age of using English but I have to imitate it,i see mr. tung m-tp of the age of use english but i have to imitate it,I see Mr. Tung M-TP of the age of using English but I have to imitate it,en,0.9076007604598999
40899,73757,,4,Does anyone watch Son Tung's video? 😀,do anyone watch son tung video? 😀,Does anyone watch Son Tung's video? 😀,en,0.619782030582428
40900,73758,,5,There are some other TTEs for wives for women who can be a private message for users who will be treated for the development of the Protestantism for those who have some images for her Informatics Informatics to consult with Tighrope GGSHD.,there be some other ttes for wife for woman who can be a private message for user who will be treat for the development of the protestantism for those who have some image for her informatics informatics to consult with tighrope ggshd.,There are some other TTEs for wives for women who can be a private message for users who will be treated for the development of the Protestantism for those who have some images for her Informatics Informatics to consult with Tighrope GGSHD.,en,0.9306058883666992
40901,73759,,5,"App helps people to proactively speak English, which is extremely important!","app help people to proactively speak english, which be extremely important!","App helps people to proactively speak English, which is extremely important!",en,0.9591476917266846
40902,73760,,4,"Not a free software, though quite good","not a free software, though quite good","Not a free software, though quite good",en,0.9061354994773865
40903,73761,,5,"This app to learn English very well, I watched Son Tung MTP's MV and I knew it","this app to learn english very well, i watch son tung mtps mv and i know it","This app to learn English very well, I watched Son Tung MTP's MV and I knew it",en,0.9109494090080261
40904,73762,,5,"I know the app from Son Tung: "") and when experienced, the app is really good","i know the app from son tung "" and when experienced, the app be really good","I know the app from Son Tung: "") and when experienced, the app is really good",en,0.9419236183166504
40905,73763,,5,"At first, the download was introduced by the boss Tung 🤣 after studying, it was very ok, everything was easy to understand","at first, the download be introduce by the bos tung 🤣 after studying, it be very ok, everything be easy to understand","At first, the download was introduced by the boss Tung 🤣 after studying, it was very ok, everything was easy to understand",en,0.9334086179733276
40906,73764,,5,I know this app through Son Tung M-TP and the app is very interesting for learners,i know this app through son tung m-tp and the app be very interesting for learner,I know this app through Son Tung M-TP and the app is very interesting for learners,en,0.9423593878746033
40907,73765,,5,"This application is suitable for people who lose their roots like me, use very well, you should try","this application be suitable for people who lose their root like me, use very well, you should try","This application is suitable for people who lose their roots like me, use very well, you should try",en,0.9835706353187561
40908,73766,,5,"The application is so wonderful beyond expectations, I was really very difficult before communicating so that the grammar and now I do not have to worry anymore because I have this application is a powerful assistant for me, moreover I can learn many new and creative sentences very attractive, this application is great !!!!","the application be so wonderful beyond expectations, i be really very difficult before communicate so that the grammar and now i do not have to worry anymore because i have this application be a powerful assistant for me, moreover i can learn many new and creative sentence very attractive, this application be great!","The application is so wonderful beyond expectations, I was really very difficult before communicating so that the grammar and now I do not have to worry anymore because I have this application is a powerful assistant for me, moreover I can learn many new and creative sentences very attractive, this application is great !!!!",en,0.9534571170806885
40909,73767,,5,"Very interesting, checking my ability to speak, I'm not afraid I am wrong ☺️","very interesting, check my ability to speak, i be not afraid i be wrong ☺","Very interesting, checking my ability to speak, I'm not afraid I am wrong ☺️",en,0.9427177906036377
40910,73768,,5,I can pronounce correctly and read more fluently before Elsa Speak,i can pronounce correctly and read more fluently before elsa speak,I can pronounce correctly and read more fluently before Elsa Speak,en,0.9529960751533508
40911,73769,,5,"Good application, many sound training, have a roadmap according to their own level. However, Elsa can consider more splitting a word with the number of syllables like the Longman dictionary to make it easier for learners to read. For example: pasteurized -> pas‧teur‧ized. That is my own opinion. Anyway, the application is very good r.","good application, many sound training, have a roadmap accord to their own level. however, elsa can consider more split a word with the number of syllable like the longman dictionary to make it easy for learner to read. for example pasteurize -> pas teur ized. that be my own opinion. anyway, the application be very good r.","Good application, many sound training, have a roadmap according to their own level. However, Elsa can consider more splitting a word with the number of syllables like the Longman dictionary to make it easier for learners to read. For example: pasteurized -> pas‧teur‧ized. That is my own opinion. Anyway, the application is very good r.",en,0.9250227212905884
40912,73770,,5,"When I heard Dan Huar said that this application learned English and was very expensive, but it was enough for me to be good at English, I thought Dan Huar said it was expensive 💵 💵 💵 When I downloaded it, I was really expensive. At first, I thought it was a fraud, so I didn't load it, but I thought it was a time to try to see if it was a scam, the 7 -day school fee was 289,000 thousand, when I loaded and used for 7 days of trial, now I can talk to Westerners so I'm very happy. I hope people do not know English can know the application","when i hear dan huar say that this application learn english and be very expensive, but it be enough for me to be good at english, i think dan huar say it be expensive 💵 💵 💵 when i download it, i be really expensive. at first, i think it be a fraud, so i do not load it, but i think it be a time to try to see if it be a scam, the 7 -day school fee be 289, 000 thousand, when i load and use for 7 day of trial, now i can talk to westerner so i be very happy. i hope people do not know english can know the application","When I heard Dan Huar said that this application learned English and was very expensive, but it was enough for me to be good at English, I thought Dan Huar said it was expensive 💵💵💵 When I downloaded it, I was really expensive. At first, I thought it was a fraud, so I didn't load it, but I thought it was a time to try to see if it was a scam, the 7 -day school fee was 289,000 thousand, when I loaded and used for 7 days of trial, now I can talk to Westerners so I'm very happy. I hope people do not know English can know the application",en,0.9343693852424622
40913,73771,,5,"Very good, thanks to Mr. Son Tung M-TP, I know this software!","very good, thanks to mr. son tung m-tp, i know this software!","Very good, thanks to Mr. Son Tung M-TP, I know this software!",en,0.8517737984657288
40914,73772,,5,Very effective but do not understand the meaning of some words. Must add Vietnamese meaning,very effective but do not understand the meaning of some words. must add vietnamese meaning,Very effective but do not understand the meaning of some words. Must add Vietnamese meaning,en,0.9845046997070312
40915,73773,,4,Great and very useful,great and very useful,Great and very useful,en,0.9769364595413208
40916,73774,,5,Does anyone from Son Tung review here :))),do anyone from son tung review here,Does anyone from Son Tung review here :))),en,0.8027825355529785
40917,73775,,1,CHEAT. Do not download. Delete,cheat. do not download. delete,CHEAT. Do not download. Delete,en,0.9668720960617065
40918,73776,,5,"If you do not know the doc, I will give you a doc 🙂 😍 😘 😀","if you do not know the doc, i will give you a doc 🙂 😍 😘 😀","If you do not know the doc, I will give you a doc🙂😍😘😀",en,0.7559488415718079
40919,73777,,5,Very detailed and useful for beginners,very detailed and useful for beginner,Very detailed and useful for beginners,en,0.9424476027488708
40920,73778,,5,I have raised my English pronunciation,i have raise my english pronunciation,I have raised my English pronunciation,en,0.8226683735847473
40921,73779,,5,I have just used it for 2 months and feel very effective !!! ❤,i have just use it for 2 month and feel very effective! ❤,I have just used it for 2 months and feel very effective !!! ❤,en,0.9740752577781677
40922,73780,,5,I am very satisfied with the application. I pronounce a lot more than before,i be very satisfied with the application. i pronounce a lot more than before,I am very satisfied with the application. I pronounce a lot more than before,en,0.9667564630508423
40923,73781,,5,Mik tried to study and applied greatly. Everyone CX should try.,mik try to study and apply greatly. everyone cx should try.,Mik tried to study and applied greatly. Everyone CX should try.,en,0.985308051109314
40924,73782,,1,I hope this app doesn't go,i hope this app do not go,I hope this app doesn't go,en,0.7653238773345947
40925,73783,,5,I have just used the pro version for 1 week and found the application well.,i have just use the pro version for 1 week and find the application well.,I have just used the pro version for 1 week and found the application well.,en,0.9599496722221375
40926,73784,,5,I study on this application of my pronunciation skills,i study on this application of my pronunciation skill,I study on this application of my pronunciation skills,en,0.8819364309310913
40927,73785,,5,"Very good I pronounce but not yet since studying, I feel much improved","very good i pronounce but not yet since studying, i feel much improve","Very good I pronounce but not yet since studying, I feel much improved",en,0.9884469509124756
40928,73786,,5,Good application. It makes it easy to study when I first started studying,good application. it make it easy to study when i first start study,Good application. It makes it easy to study when I first started studying,en,0.8539872765541077
40929,73787,,5,"Tung studied, I also learned to practice more and learned like Tung 2 stories 😄","tung studied, i also learn to practice more and learn like tung 2 story 😄","Tung studied, I also learned to practice more and learned like Tung 2 stories😄",en,0.9679699540138245
40930,73788,,5,"In the past, I spoke English very badly after a few months I speak English like a messenger","in the past, i speak english very badly after a few month i speak english like a messenger","In the past, I spoke English very badly after a few months I speak English like a messenger",en,0.9782813787460327
40931,73789,,2,Lag application very much,lag application very much,Lag application very much,en,0.9914489984512329
40932,73792,,5,This application is very good to make Mik pronounce much better than before,this application be very good to make mik pronounce much good than before,This application is very good to make Mik pronounce much better than before,en,0.9814080595970154
40933,73793,,5,Very good application. It helps me improve English very well,very good application. it help me improve english very well,Very good application. It helps me improve English very well,en,0.9706040024757385
40934,73794,,5,The application is very useful for people who lose their roots to learn English,the application be very useful for people who lose their root to learn english,The application is very useful for people who lose their roots to learn English,en,0.9763551354408264
40935,73795,,5,The application is really great for anyone who lost the root,the application be really great for anyone who lose the root,The application is really great for anyone who lost the root,en,0.9655112028121948
40936,73796,,5,I feel this is a very good and rewarding application,i feel this be a very good and rewarding application,I feel this is a very good and rewarding application,en,0.9557165503501892
40937,73797,,5,It is great I hope to have more this application,it be great i hope to have more this application,It is great I hope to have more this application,en,0.9583083391189575
40938,73798,,5,The application is very good for beginners to learn English,the application be very good for beginner to learn english,The application is very good for beginners to learn English,en,0.9442672729492188
40939,73799,,5,Thanks for the app app that I improved my pronunciation,thanks for the app app that i improve my pronunciation,Thanks for the app app that I improved my pronunciation,en,0.8754711151123047
40940,73800,,5,"The application is great, it helps me to have a very standard pronunciation","the application be great, it help me to have a very standard pronunciation","The application is great, it helps me to have a very standard pronunciation",en,0.9413153529167175
40941,73801,,5,"Saying like a native, but giving an average point, I can't believe it","say like a native, but give an average point, i cannot believe it","Saying like a native, but giving an average point, I can't believe it",en,0.9668607711791992
40942,73802,,5,The application is very good to help learn English and pronounce English,the application be very good to help learn english and pronounce english,The application is very good to help learn English and pronounce English,en,0.9477291107177734
40943,73803,,5,This application helps me improve English better 👍,this application help me improve english good 👍,This application helps me improve English better 👍,en,0.78193199634552
40944,73804,,5,I felt like studying Elsa as if studying and playing,i felt like study elsa as if studying and playing,I felt like studying Elsa as if studying and playing,en,0.9944822788238525
40945,73805,,5,"Seeing sterwood used, so cx try to see the app is ok, easy to learn","see sterwood used, so cx try to see the app be ok, easy to learn","Seeing sterwood used, so cx try to see the app is ok, easy to learn",en,0.7755678296089172
40946,73806,,5,Wonderful. I have pronounced more standard. Thank you Elsa Speak,wonderful. i have pronounce more standard. thank you elsa speak,Wonderful. I have pronounced more standard. Thank you Elsa Speak,en,0.9443486332893372
40947,73807,,5,Great. From Mr. Tung's music video here 🤣,great. from mr. tung music video here 🤣,Great. From Mr. Tung's music video here🤣,en,0.6472092866897583
40948,73808,,5,"Extremely good, you should download it right home: 333","extremely good, you should download it right home 333","Extremely good, you should download it right home: 333",en,0.8724856376647949
40949,73809,,5,It is very helpful for me when I download it to help me learn English progress,it be very helpful for me when i download it to help me learn english progress,It is very helpful for me when I download it to help me learn English progress,en,0.8721047043800354
40950,73810,,5,"Very good, just studied yet I 30 minutes is delicious","very good, just study yet i 30 minute be delicious","Very good, just studied yet I 30 minutes is delicious",en,0.8916028738021851
40951,73811,,5,I find this application quite well because it helps me practice speaking English standard,i find this application quite well because it help me practice speak english standard,I find this application quite well because it helps me practice speaking English standard,en,0.9403539299964905
40952,73812,,5,"This app is quite ok. Therefor, everyone should work it ^^","this app be quite ok. therefor, everyone should work it","This app is quite ok. Therefor, everyone should work it ^^",en,0.9191167950630188
40953,73813,,5,I found my studies very well and helped me improve in English communication better =),i find my study very well and help me improve in english communication well =,I found my studies very well and helped me improve in English communication better =),en,0.967502772808075
