index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
40690,,5,I am very impressed with this application and I hope the producer will increase the useful lessons for the public,i be very impressed with this application and i hope the producer will increase the useful lesson for the public,en,0.940332055091858,I am very impressed with this application and I hope the producer will increase the useful lessons for the public,positive,positive,0.8883,positive,0.98200065,0.002735429,0.015263918,0.98200065
40691,,5,"Very good application, thank the producer! It helped me a lot in the process of learning English! Thanks you very much! Producer!","very good application, thank the producer! it help me a lot in the process of learn english! thanks you very much! producer!",en,0.9317091107368468,"Very good application, thank the producer! It helped me a lot in the process of learning English! Thanks you very much! Producer!",positive,positive,0.914,positive,0.98732644,0.003159756,0.009513815,0.98732644
40692,,5,"Elsa is great! I tried it and felt my pronunciation was more advanced than Trc and learned more communication or NR !!!! But this is different from the trc version, when I download it, it has a pronunciation that is more advanced every day, but this is hok.","elsa be great! i try it and felt my pronunciation be more advanced than trc and learn more communication or nr! but this be different from the trc version, when i download it, it have a pronunciation that be more advanced every day, but this be hok.",en,0.9004597663879395,"Elsa is great! I tried it and felt my pronunciation was more advanced than Trc and learned more communication or NRRRRRRR !!!! But this is different from the trc version, when I download it, it has a pronunciation that is more advanced every day, but this is hok.",positive,positive,0.7731,positive,0.90057206,0.0078043854,0.09162354,0.90057206
40693,,5,Very good it makes me learn English feels not boring but very happy and makes me pronounce more standard than before,very good it make me learn english feel not bore but very happy and make me pronounce more standard than before,en,0.9636242985725404,Very good it makes me learn English feels not boring but very happy and makes me pronounce more standard than before,positive,positive,0.8383,positive,0.9797182,0.004684539,0.015597211,0.9797182
40694,,5,The great application I hope I can use this application thoroughly in improving our pronunciation,the great application i hope i can use this application thoroughly in improve our pronunciation,en,0.8639581203460693,The great application I hope I can use this application thoroughly in improving our pronunciation,positive,positive,0.8801,positive,0.98231894,0.0034593144,0.014221756,0.98231894
40695,,5,"App helps me to pronounce the standard. If anyone wants to learn English according to him - American, this is great. In the translation season, there should be 3 months offer <3","app help me to pronounce the standard. if anyone want to learn english accord to him - american, this be great. in the translation season, there should be 3 month offer <3",en,0.9414690732955932,"App helps me to pronounce the standard. If anyone wants to learn English according to him - American, this is great. In the translation season, there should be 3 months offer <3",positive,positive,0.875,positive,0.84867007,0.0052514765,0.14607845,0.84867007
40696,,5,"The app is too good, I learned to pronounce English from this app is great. Because you can read vocabulary, sentences and edit your pronunciation. Thank you very much producer to learn English pronunciation.","the app be too good, i learn to pronounce english from this app be great. because you can read vocabulary, sentence and edit your pronunciation. thank you very much producer to learn english pronunciation.",en,0.9452696442604064,"The app is too good, I learned to pronounce English from this app is great. Because you can read vocabulary, sentences and edit your pronunciation. Thank you very much producer to learn English pronunciation.",positive,positive,0.8689,positive,0.9764678,0.004289447,0.019242767,0.9764678
40697,,5,The app is great for those who are pronounced or wrong like me but it is difficult to pronounce the standard,the app be great for those who be pronounce or wrong like me but it be difficult to pronounce the standard,en,0.9435571432113647,The app is great for those who are pronounced or wrong like me but it is difficult to pronounce the standard,positive,negative,-0.25,neutral,0.48542657,0.3351163,0.48542657,0.17945716
40698,,4,Try to promote the application. Quite good to pay,try to promote the application. quite good to pay,en,0.9854326248168944,Try to promote the application. Quite good to pay,neutral,positive,0.6285,positive,0.89846754,0.00775719,0.09377523,0.89846754
40699,,5,I just learned Elsa Speak for a while but my English speaking is improved very high. I really like it.,i just learn elsa speak for a while but my english speaking be improved very high. i really like it.,en,0.9865959882736206,I just learned Elsa Speak for a while but my English speaking is improved very high. I really like it.,positive,positive,0.8495,positive,0.9823821,0.0031026409,0.014515273,0.9823821
40700,,5,A little slow and a little discrete. Should be a bit impatient. But probably the process must be so absorbed 🤣,a little slow and a little discrete. should be a bit impatient. but probably the process must be so absorbed 🤣,en,0.90278822183609,A little slow and a little discrete. Should be a bit impatient. But probably the process must be so absorbed 🤣,positive,negative,-0.1531,negative,0.63141894,0.63141894,0.3329189,0.03566216
40701,,5,"The app is great, also used for free 3 months. After 3 months, I will buy it again","the app be great, also use for free 3 months. after 3 months, i will buy it again",en,0.953873574733734,"The app is great, also used for free 3 months. After 3 months, I will buy it again",positive,positive,0.8126,positive,0.9789403,0.0035160107,0.017543677,0.9789403
40702,,5,Practice reading too good. Suitable for many ages and different levels. Clearly edit,practice read too good. suitable for many age and different levels. clearly edit,en,0.9652674198150636,Practice reading too good. Suitable for many ages and different levels. Clearly edit,positive,positive,0.6808,positive,0.9545336,0.00479246,0.040673994,0.9545336
40703,,5,The application is quite good for you to practice that standard pronunciation! Including free learning,the application be quite good for you to practice that standard pronunciation! include free learning,en,0.9466832280158995,The application is quite good for you to practice that standard pronunciation! Including free learning,positive,positive,0.7773,positive,0.9165842,0.0041985335,0.07921723,0.9165842
40704,,5,"This application is very good if you make a mistake, they will ask you to do it again for you to overcome more, please download it, learn English very well.","this application be very good if you make a mistake, they will ask you to do it again for you to overcome more, please download it, learn english very well.",en,0.961203932762146,"This application is very good if you make a mistake, they will ask you to do it again for you to overcome more, please download it, learn English very well.",positive,positive,0.6984,positive,0.90329945,0.014757753,0.08194281,0.90329945
40705,,1,The version is limited too little lesson :(,the version be limit too little lesson,en,0.7010166049003601,The version is limited too little lesson :(,negative,neutral,0.0,negative,0.49575734,0.49575734,0.4746808,0.029561896
40706,,5,"The application is too good and too popular, but the manufacturer reduces the promotion and is okay and the application in the classroom I also hooked out to learn the teacher","the application be too good and too popular, but the manufacturer reduce the promotion and be okay and the application in the classroom i also hook out to learn the teacher",en,0.9600403904914856,"The application is too good and too popular, but the manufacturer reduces the promotion and is okay and the application in the classroom I also hooked out to learn the teacher",positive,positive,0.6369,neutral,0.5293348,0.27029583,0.5293348,0.2003694
40707,,3,It is also quite good but does it need to pay,it be also quite good but do it need to pay,en,0.9927298426628112,It is also quite good but does it need to pay,neutral,neutral,0.1272,positive,0.712398,0.026882919,0.26071912,0.712398
40708,,4,Great! I will experience more to evaluate,great! i will experience more to evaluate,en,0.8586607575416565,Great! I will experience more to evaluate,neutral,positive,0.6588,positive,0.9732291,0.0040484536,0.022722412,0.9732291
40709,,5,I hear better and talk better. After all the free learning has been learned. M bought 1 year.,i hear well and talk better. after all the free learning have be learned. m buy 1 year.,en,0.9948448538780212,I hear better and talk better. After all the free learning has been learned. M bought 1 year.,positive,positive,0.8074,positive,0.85106575,0.010324962,0.13860932,0.85106575
40710,,5,"Learning English is very interesting, I would like to thank the person who created this application","learn english be very interesting, i would like to thank the person who create this application",en,0.9578593969345092,"Learning English is very interesting, I would like to thank the person who created this application",positive,positive,0.854,positive,0.9722868,0.0034452565,0.02426792,0.9722868
40711,,4,Also but if children have money,also but if child have money,en,0.991586208343506,Also but if children have money,neutral,neutral,0.0,neutral,0.7666387,0.16684267,0.7666387,0.066518635
40712,,4,The application is very good but there are many ads,the application be very good but there be many ad,en,0.975763201713562,The application is very good but there are many ads,neutral,neutral,0.2724,positive,0.7022493,0.040444095,0.2573066,0.7022493
40713,,5,"Effective learning, worth the money, hope that many people will know this application","effective learning, worth the money, hope that many people will know this application",en,0.9708649516105652,"Effective learning, worth the money, hope that many people will know this application",positive,positive,0.7845,positive,0.9730109,0.0034978434,0.023491262,0.9730109
40714,,5,Great! I am using the Pro version in the Covid season. And I have a great experience,great! i be use the pro version in the covid season. and i have a great experience,en,0.9341158866882324,Great! I am using the Pro version in the Covid season. And I have a great experience,positive,positive,0.8588,positive,0.9801318,0.004239009,0.01562923,0.9801318
40715,,5,"I asked me not to do English for now, now I have Elsa, so I have been studying in the past","i ask me not to do english for now, now i have elsa, so i have be study in the past",en,0.9387556910514832,"I asked me not to do English for now, now I have Elsa, so I have been studying in the past",positive,neutral,0.0,neutral,0.77293843,0.17490011,0.77293843,0.052161407
40716,,5,"It is very difficult, but my English is speaking very well that you can download English, so you should download it","it be very difficult, but my english be speak very well that you can download english, so you should download it",en,0.9751409292221068,"It is very difficult, but my English is speaking very well that you can download English, so you should download it",positive,neutral,0.2944,neutral,0.44893503,0.05795073,0.44893503,0.49311417
40717,,5,"Although I need to charge, I will be extremely good. I am stupid. I am very fluent","although i need to charge, i will be extremely good. i be stupid. i be very fluent",en,0.9481128454208374,"Although I need to charge, I will be extremely good. I am stupid. I am very fluent",positive,neutral,-0.1206,positive,0.820841,0.03953879,0.13962017,0.820841
40718,,5,"I just downloaded, tried to find it quite interesting, hoping I tried to study hard to improve","i just downloaded, try to find it quite interesting, hop i try to study hard to improve",en,0.9520475268363952,"I just downloaded, tried to find it quite interesting, hoping I tried to study hard to improve",positive,positive,0.6697,positive,0.94156903,0.003443057,0.05498794,0.94156903
40719,,4,Feeling ok when start like that. I Hope It Will Be More Interesting Later.,feel ok when start like that. i hope it will be more interesting later.,en,0.9554356932640076,Feeling ok when start like that. I Hope It Will Be More Interesting Later.,neutral,positive,0.8622,positive,0.9546275,0.003860584,0.041511945,0.9546275
40720,,5,"Studying is very good in this translation season, I probably entered the class one is good at English. 😄 😄 😄","study be very good in this translation season, i probably enter the class one be good at english. 😄 😄 😄",en,0.9381941556930542,"Studying is very good in this translation season, I probably entered the class one is good at English.😄😄😄",positive,positive,0.7496,positive,0.97399634,0.0026710413,0.02333262,0.97399634
40721,,5,Highly Recommended lesson The eye -catching design lessons is not boring to stimulate the dynamics more through each word to gradually score compared to the native ng! Everyone who uses this software to study Corona at home is very helpful instead of surfing FB or watching Youtube a lot!,highly recommended lesson the eye -catching design lesson be not boring to stimulate the dynamic more through each word to gradually score compare to the native ng! everyone who use this software to study corona at home be very helpful instead of surf fb or watch youtube a lot!,en,0.8998597264289856,Highly Recommended lesson The eye -catching design lessons is not boring to stimulate the dynamics more through each word to gradually score compared to the native ng! Everyone who uses this software to study Corona at home is very helpful instead of surfing FB or watching Youtube a lot!,positive,positive,0.8256,positive,0.88715315,0.014644827,0.09820199,0.88715315
40722,,5,"Although there is no Vietnamese sud to understand the word just read, but only pronunciation is very dedicated","although there be no vietnamese sud to understand the word just read, but only pronunciation be very dedicated",en,0.9268909692764282,"Although there is no Vietnamese sud to understand the word just read, but only pronunciation is very dedicated",positive,positive,0.5913,neutral,0.74600863,0.1744532,0.74600863,0.07953813
40723,,4,Looking forward to improving vocabulary further,look forward to improve vocabulary further,en,0.888333261013031,Looking forward to improving vocabulary further,neutral,positive,0.4404,positive,0.90776664,0.0047958717,0.0874375,0.90776664
40724,,3,Less lessons!,less lessons!,en,0.817257821559906,Less lessons!,neutral,neutral,0.0,neutral,0.5889494,0.15235342,0.5889494,0.2586972
40725,,5,"God woi, great but great. Before H did not know this app, really sad. In the next 3 months, I will come out SEO, hihi ?? 😆 😆 😆","god woi, great but great. before h do not know this app, really sad. in the next 3 months, i will come out seo, hihi? 😆 😆 😆",en,0.8420788645744324,"God woi, great but great. Before H did not know this app, really sad. In the next 3 months, I will come out SEO, hihi ?? 😆😆😆",positive,positive,0.6322,positive,0.96090925,0.012085478,0.027005257,0.96090925
40726,,5,"After experiencing Elsa Speak, I feel very surprised when my level is improved","after experience elsa speak, i feel very surprised when my level be improve",en,0.9258233904838562,"After experiencing Elsa Speak, I feel very surprised when my level is improved",positive,positive,0.624,neutral,0.49752182,0.21054992,0.49752182,0.2919282
40727,,4,For images will easily remember vocabulary.,for image will easily remember vocabulary.,en,0.9099140763282776,For images will easily remember vocabulary.,neutral,positive,0.34,neutral,0.76694405,0.079974316,0.76694405,0.1530816
40728,,5,Learn very ok 😘 🥰 😍 🤩 💖 💟 ❣️ 💌 💕 💞 💓 💗 💝 ♥ ️ ❣️ 💯️ 💯 ❣,learn very ok 😘 🥰 😍 🤩 💖 💟 ❣ 💌 💕 💞 💓 💗 💝 ♥ ❣ 💯 💯 ❣,en,0.8332943320274353,Learn very ok 😘🥰😍🤩💖💟❣️💌💕💞💓💗💝 ♥ ️❣️💯️💯❣,positive,positive,0.3597,positive,0.9839987,0.002840086,0.013161194,0.9839987
40729,,4,"Quite interesting, listening and catching the standard sound","quite interesting, listening and catch the standard sound",en,0.8540551066398621,"Quite interesting, listening and catching the standard sound",neutral,positive,0.4576,positive,0.90291697,0.0035552315,0.09352782,0.90291697
40730,,5,I feel very good and understand English more,i feel very good and understand english more,en,0.9776752591133118,I feel very good and understand English more,positive,positive,0.4927,positive,0.97285426,0.005638702,0.021507055,0.97285426
40731,,5,Elsa Speak is the first or first application I used to learn,elsa speak be the first or first application i use to learn,en,0.8886024951934814,Elsa Speak is the first or first application I used to learn,positive,neutral,0.0,neutral,0.7413812,0.042544395,0.7413812,0.21607435
40732,,5,Very good should promote more complete features,very good should promote more complete feature,en,0.9578679800033568,Very good should promote more complete features,positive,positive,0.7233,positive,0.9680876,0.005645577,0.026266783,0.9680876
40733,,5,Thank Elsa for bringing me close to English,thank elsa for bring me close to english,en,0.7461957335472107,Thank Elsa for bringing me close to English,positive,positive,0.3612,positive,0.94509846,0.0042790663,0.050622463,0.94509846
40734,,5,Too good since Mik studied was much more advanced,too good since mik study be much more advanced,en,0.9860154986381532,Too good since Mik studied was much more advanced,positive,positive,0.6361,positive,0.95671266,0.004725223,0.038562108,0.95671266
40735,,5,This application helps us to learn more than English,this application help u to learn more than english,en,0.944995641708374,This application helps us to learn more than English,positive,positive,0.4019,neutral,0.50342375,0.011896857,0.50342375,0.48467937
40736,,5,"Very great, I see my level of progress","very great, i see my level of progress",en,0.9580320119857788,"Very great, I see my level of progress",positive,positive,0.8016,positive,0.985816,0.003204958,0.010979012,0.985816
40737,,4,"If free, good. The application is great","if free, good. the application be great",en,0.7950683832168579,"If free, good. The application is great",neutral,positive,0.8834,positive,0.96303546,0.0064882506,0.03047626,0.96303546
40738,,5,It helps me to learn me very well :)) and a fool like mk 👍,it help me to learn me very well and a fool like mk 👍,en,0.9773284792900084,It helps me to learn me very well :)) and a fool like mk 👍,positive,positive,0.5314,positive,0.68455046,0.053829905,0.26161963,0.68455046
40739,,5,Great ! Talking to help people learn English effectively,great! talk to help people learn english effectively,en,0.9690957069396972,Great ! Talking to help people learn English effectively,positive,positive,0.8748,positive,0.96022177,0.0031123543,0.03666587,0.96022177
40740,,5,Learning this is very good; There are all my mistakes,learn this be very good there be all my mistake,en,0.9424917697906494,Learning this is very good; There are all my mistakes,positive,neutral,0.2006,neutral,0.37317562,0.15709163,0.37317562,0.46973267
40741,,5,"I said it was not good, to use 1 tgian","i say it be not good, to use 1 tgian",en,0.825373649597168,"I said it was not good, to use 1 tgian",positive,negative,-0.3412,negative,0.8681368,0.8681368,0.12223206,0.009631177
40742,,5,Very good. Trying to invest in buying Pro packages to use is very useful.,very good. try to invest in buy pro package to use be very useful.,en,0.9908483028411864,Very good. Trying to invest in buying Pro packages to use is very useful.,positive,positive,0.7496,positive,0.97163707,0.0033487475,0.025014203,0.97163707
40743,,5,Very meticulously detailed correction of errors for users.,very meticulously detailed correction of error for users.,en,0.9226308465003968,Very meticulously detailed correction of errors for users.,positive,negative,-0.4019,neutral,0.7036224,0.12470233,0.7036224,0.17167531
40744,,1,"Very bad, difficult is too easy to be too easy","very bad, difficult be too easy to be too easy",en,0.9549009203910828,"Very bad, difficult is too easy to be too easy",negative,negative,-0.1953,negative,0.86978316,0.86978316,0.11735993,0.012856915
40745,,4,Quite interesting.,quite interesting.,en,0.9718040823936462,Quite interesting.,neutral,positive,0.4576,positive,0.81210315,0.012041039,0.17585577,0.81210315
40746,,5,"The app is suitable for learning English, please download it","the app be suitable for learn english, please download it",en,0.8301345705986023,"The app is suitable for learning English, please download it",positive,positive,0.3182,positive,0.7543157,0.0054294933,0.2402548,0.7543157
40747,,5,"The application is very difficult, but in return only the enthusiasm","the application be very difficult, but in return only the enthusiasm",en,0.9130164980888368,"The application is very difficult, but in return only the enthusiasm",positive,positive,0.4503,neutral,0.51302123,0.25517413,0.51302123,0.23180465
40748,,5,"Great app, hope to help many good English students","great app, hope to help many good english student",en,0.968821942806244,"Great app, hope to help many good English students",positive,positive,0.9118,positive,0.9820112,0.0030657311,0.014923039,0.9820112
40749,,5,"Good use, in the Covid translation season should be free of the pro package","good use, in the covid translation season should be free of the pro package",en,0.9006949663162231,"Good use, in the Covid translation season should be free of the pro package",positive,positive,0.7351,neutral,0.5131133,0.04160277,0.5131133,0.44528392
40750,,4,There is a need for English translation in the app,there be a need for english translation in the app,en,0.9233686327934264,There is a need for English translation in the app,neutral,neutral,0.0,neutral,0.7543653,0.17704792,0.7543653,0.06858682
40751,,5,Wow! Just experienced and found it attractive,wow! just experience and find it attractive,en,0.9371098875999452,Wow! Just experienced and found it attractive,positive,positive,0.7901,positive,0.92848855,0.014094161,0.057417337,0.92848855
40752,,5,"Unfortunately, there is no money for pro, but basic is also great","unfortunately, there be no money for pro, but basic be also great",en,0.9377692341804504,"Unfortunately, there is no money for pro, but basic is also great",positive,positive,0.6542,negative,0.62160105,0.62160105,0.30171663,0.07668225
40753,,5,"The application is very good, thanks for the app for free for 3 months for mn","the application be very good, thanks for the app for free for 3 month for mn",en,0.918140709400177,"The application is very good, thanks for the app for free for 3 months for mn",positive,positive,0.8648,positive,0.98209906,0.0031957468,0.014705133,0.98209906
40754,,5,"I am using the free package on the occasion of Covid 19, thank Elsa","i be use the free package on the occasion of covid 19, thank elsa",en,0.7445843815803528,"I am using the free package on the occasion of Covid 19, thank Elsa",positive,positive,0.7003,positive,0.8166038,0.009378568,0.1740177,0.8166038
40755,,5,I am very happy to study on this software. Thanks Elsa Speak,i be very happy to study on this software. thanks elsa speak,en,0.9615264534950256,I am very happy to study on this software. Thanks Elsa Speak,positive,positive,0.7841,positive,0.97463906,0.002378504,0.02298247,0.97463906
40756,,5,Elsa Speak is Help Me Can Remember A Lot of Activities and A Lot of Things from English. And it is Really Rally Cool !!! 😘 😘,elsa speak be help me can remember a lot of activity and a lot of thing from english. and it be really rally cool! 😘 😘,en,0.9602664709091188,Elsa Speak is Help Me Can Remember A Lot of Activities and A Lot of Things from English. And it is Really Rally Cool !!! 😘😘,positive,positive,0.6778,positive,0.97887415,0.003059933,0.018065952,0.97887415
40757,,5,I find this application very helpful to help me pronounce the standard and each syllable,i find this application very helpful to help me pronounce the standard and each syllable,en,0.9205088019371032,I find this application very helpful to help me pronounce the standard and each syllable,positive,positive,0.7233,positive,0.9390702,0.0041169105,0.056812868,0.9390702
40758,,5,"The app is very good, it is not very expensive, I think who is learning English, so I download it","the app be very good, it be not very expensive, i think who be learn english, so i download it",en,0.9616745114326476,"The app is very good, it is not very expensive, I think who is learning English, so I download it",positive,positive,0.4927,positive,0.95880896,0.004749641,0.03644146,0.95880896
40759,,5,"Very good application, guys. This is extremely helpful.","very good application, guys. this be extremely helpful.",en,0.971005916595459,"Very good application, guys. This is extremely helpful.",positive,positive,0.742,positive,0.9836639,0.0053219814,0.011014169,0.9836639
40760,,5,"Elsa Speak fixes very detailed, effective methods","elsa speak fix very detailed, effective method",en,0.9501161575317384,"Elsa Speak fixes very detailed, effective methods",positive,positive,0.5233,neutral,0.43739933,0.02386586,0.43739933,0.5387348
40761,,5,Elsa is a really wonderful English learning application,elsa be a really wonderful english learning application,en,0.871513307094574,Elsa is a really wonderful English learning application,positive,positive,0.6115,positive,0.9713793,0.0047258744,0.023894845,0.9713793
40762,,5,Very good applications can easily learn English,very good application can easily learn english,en,0.9636797904968262,Very good applications can easily learn English,positive,positive,0.6801,positive,0.970656,0.0049892,0.024354834,0.970656
40763,,5,"Very great, thanks to this application, I improved the level of speaking","very great, thanks to this application, i improve the level of speaking",en,0.9611997008323668,"Very great, thanks to this application, I improved the level of speaking",positive,positive,0.8878,positive,0.9874676,0.0038203576,0.00871211,0.9874676
40764,,5,Feeling good when Elsa accompanies the community in the translation season,feel good when elsa accompany the community in the translation season,en,0.9173119068145752,Feeling good when Elsa accompanies the community in the translation season,positive,positive,0.4404,positive,0.91035795,0.00580009,0.08384193,0.91035795
40765,,5,Very good and useful for readers of English and still fluttering,very good and useful for reader of english and still flutter,en,0.9759836196899414,Very good and useful for readers of English and still fluttering,positive,positive,0.7474,positive,0.94654167,0.0054346602,0.048023652,0.94654167
40766,,5,Mine is very happy and misses a lot of I like Elsa Speak I Love You,mine be very happy and miss a lot of i like elsa speak i love you,en,0.9611955881118774,Mine is very happy and misses a lot of I like Elsa Speak I Love You,positive,positive,0.8699,positive,0.9705509,0.0068084677,0.022640707,0.9705509
40767,,5,"I have never Regreted to buy Permanent Membership, best app to practise English in my openion","i have never regret to buy permanent membership, best app to practise english in my openion",en,0.9482022523880004,"I have never Regreted to buy Permanent Membership, best app to practise English in my openion",positive,positive,0.7602,positive,0.967035,0.004861301,0.02810371,0.967035
40768,,5,Learning this I see I also had a lot more sound than the previous batch,learn this i see i also have a lot more sound than the previous batch,en,0.9782520532608032,Learning this I see I also had a lot more sound than the previous batch,positive,neutral,0.0,positive,0.6994129,0.018310372,0.28227672,0.6994129
40769,,5,"Great with the Pro version, otherwise it is relatively","great with the pro version, otherwise it be relatively",en,0.7584481835365295,"Great with the Pro version, otherwise it is relatively",positive,positive,0.6249,positive,0.9318943,0.009605185,0.058500472,0.9318943
40770,,5,I also know this application is thanks to my teacher this application is very good and useful,i also know this application be thanks to my teacher this application be very good and useful,en,0.9745771884918212,I also know this application is thanks to my teacher this application is very good and useful,positive,positive,0.8503,positive,0.979498,0.0030645893,0.017437408,0.979498
40771,,5,"This time Elsa donated 3 months to study because of translation, so I downloaded the app to study. The app is good for learning pronunciation (and vocabulary), but sometimes it is too inhibited (because of your own pronunciation 😅), one thing that doesn't like is to surf many times to pronounce, meaning and example. It is a bit lazy so it will be great if just one touch is enough. In general, there will be conditions to buy a lifetime package later, because new topics are updated very quickly, for example, about Coronavirus. Anyway, thank Elsa 🥰","this time elsa donate 3 month to study because of translation, so i download the app to study. the app be good for learn pronunciation and vocabulary , but sometimes it be too inhibited because of your own pronunciation 😅 , one thing that do not like be to surf many time to pronounce, meaning and example. it be a bit lazy so it will be great if just one touch be enough. in general, there will be condition to buy a lifetime package later, because new topic be updated very quickly, for example, about coronavirus. anyway, thank elsa 🥰",en,0.9073797464370728,"This time Elsa donated 3 months to study because of translation, so I downloaded the app to study. The app is good for learning pronunciation (and vocabulary), but sometimes it is too inhibited (because of your own pronunciation 😅), one thing that doesn't like is to surf many times to pronounce, meaning and example. It is a bit lazy so it will be great if just one touch is enough. In general, there will be conditions to buy a lifetime package later, because new topics are updated very quickly, for example, about Coronavirus. Anyway, thank Elsa 🥰",positive,positive,0.6525,neutral,0.40115234,0.06498309,0.40115234,0.5338646
40772,,5,Useful to practice pronunciation and listen. Experience,useful to practice pronunciation and listen. experience,en,0.7630188465118408,Useful to practice pronunciation and listen. Experience,positive,positive,0.4404,neutral,0.7081252,0.23913461,0.7081252,0.052740153
40773,,5,"The experience is quite new, detailed instructions are easy to understand","the experience be quite new, detailed instruction be easy to understand",en,0.9056830406188964,"The experience is quite new, detailed instructions are easy to understand",positive,positive,0.4404,positive,0.7301575,0.009956992,0.2598855,0.7301575
40774,,5,"It is great if it can be further, then I will give 100000000000 stars","it be great if it can be further, then i will give 100000000000 star",en,0.6904293298721313,"It is great if it can be further, then I will give 100000000000 stars",positive,positive,0.6249,positive,0.97632354,0.003775088,0.01990132,0.97632354
40775,,5,Software is useful for those who cannot go to class to study,software be useful for those who cannot go to class to study,en,0.9495120644569396,Software is useful for those who cannot go to class to study,positive,positive,0.4404,neutral,0.6982978,0.09865257,0.6982978,0.20304969
40776,,5,The application is very good and also helps us improve English,the application be very good and also help u improve english,en,0.967637538909912,The application is very good and also helps us improve English,positive,positive,0.8313,positive,0.9569783,0.0045296634,0.038491983,0.9569783
40777,,5,It was wonderful that I was confident that I was no longer afraid of English lessons,it be wonderful that i be confident that i be no long afraid of english lesson,en,0.7413574457168579,It was wonderful that I was confident that I was no longer afraid of English lessons,positive,positive,0.6908,positive,0.90868765,0.016324867,0.07498749,0.90868765
40778,,5,"My submission was a bit weak, so I spent ""I had a day of iron, so Kim"" so: <","my submission be a bit weak, so i spent ""i have a day of iron, so kim"" so <",en,0.9469358325004578,"My submission was a bit weak, so I spent ""I had a day of iron, so Kim"" so: <",positive,negative,-0.4404,neutral,0.6439758,0.29695666,0.6439758,0.059067547
40779,,5,Great. A good application for English learners。,great. a good application for english learner,en,0.8530817031860352,Great. A good application for English learners。,positive,positive,0.7906,positive,0.97895604,0.0023893353,0.018654618,0.97895604
40780,,5,"At the beginning, I was committed to changing the people who were angry at the end of the time because I was orange, but I was very orange.","at the beginning, i be commit to change the people who be angry at the end of the time because i be orange, but i be very orange.",en,0.9252638816833496,"At the beginning, I was committed to changing the people who were angry at the end of the time because I was orange, but I was very orange.",positive,neutral,-0.1406,negative,0.47856745,0.47856745,0.41580796,0.10562454
40781,,5,Very good. But I can buy a course because I dont have a visa credit.,very good. but i can buy a course because i do not have a visa credit.,en,0.968065083026886,Very good. But I can buy a course because I dont have a visa credit.,positive,negative,-0.1728,positive,0.74828035,0.02764805,0.22407162,0.74828035
40782,,5,"When I downloaded, I felt studying Khoa Khoa but I really like this way of experience. I love you","when i downloaded, i felt study khoa khoa but i really like this way of experience. i love you",en,0.9342324137687684,"When I downloaded, I felt studying Khoa Khoa but I really like this way of experience. I love you",positive,positive,0.8883,positive,0.9789482,0.003608534,0.017443242,0.9789482
40783,,5,Peak application. I really like the way who applies to this application,peak application. i really like the way who apply to this application,en,0.9502604603767396,Peak application. I really like the way who applies to this application,positive,positive,0.4201,positive,0.97757405,0.0037914675,0.018634433,0.97757405
40784,,5,"Application as a native, indigenous IPA standard helps users to fix pronunciation errors, thanks","application as a native, indigenous ipa standard help user to fix pronunciation errors, thanks",en,0.8955960273742676,"Application as a native, indigenous IPA standard helps users to fix pronunciation errors, thanks",positive,positive,0.4939,neutral,0.69278246,0.11002709,0.69278246,0.19719048
40785,,5,"Very good easy to understand, everyone downloads to school 👍 👍","very good easy to understand, everyone downloads to school 👍 👍",en,0.9712640047073364,"Very good easy to understand, everyone downloads to school 👍👍",positive,positive,0.7485,positive,0.9760808,0.0035291086,0.020390153,0.9760808
40786,,5,Elsa Speak has improved its speaking so much 😘 😘,elsa speak have improve it be speak so much 😘 😘,en,0.9873568415641784,Elsa Speak has improved its speaking so much 😘😘,positive,positive,0.4404,positive,0.96519256,0.005921219,0.028886242,0.96519256
40787,,5,"Just tried to try it quite excited, pronounced important, saying the standard can hear it correctly","just try to try it quite excited, pronounced important, say the standard can hear it correctly",en,0.9258257150650024,"Just tried to try it quite excited, pronounced important, saying the standard can hear it correctly",positive,positive,0.5799,positive,0.85572463,0.014814438,0.12946093,0.85572463
40788,,5,"I am very happy with the first day, but I am in grade 3","i be very happy with the first day, but i be in grade 3",en,0.9696996808052064,"I am very happy with the first day, but I am in grade 3",positive,positive,0.3604,positive,0.9045598,0.010247477,0.08519272,0.9045598
40789,,5,The application helps MK improve English speaking very well,the application help mk improve english speaking very well,en,0.9512864351272584,The application helps MK improve English speaking very well,positive,positive,0.7902,positive,0.8981003,0.0038309442,0.098068774,0.8981003
40790,,5,The application is very convenient to pronounce the American voice without boring,the application be very convenient to pronounce the american voice without bore,en,0.9003627300262451,The application is very convenient to pronounce the American voice without boring,positive,neutral,0.1877,positive,0.66749686,0.013985798,0.31851736,0.66749686
40791,,5,Buy Pro package. Very good. It is worth buying to learn for everyone,buy pro package. very good. it be worth buying to learn for everyone,en,0.9848474860191344,Buy Pro package. Very good. It is worth buying to learn for everyone,positive,positive,0.624,positive,0.974308,0.0029660834,0.022725936,0.974308
40792,,5,Study 10 minutes a day with Elsa Speak very good 👍 👍 👍 👍,study 10 minute a day with elsa speak very good 👍 👍 👍 👍,en,0.9372726678848268,Study 10 minutes a day with Elsa Speak very good👍👍👍👍,positive,positive,0.4927,positive,0.97362906,0.0020875973,0.024283327,0.97362906
